VNUM	LOCALE_NAME
3002	Ôïîüôçò Ãêíïëë
3003	ÕğåñáóğéóôŞò Ãêíïëë
3004	ÌÜãïò Ãêíïëë
3005	Óôñáôçãüò Ãêíïëë
3090	Ëüñäïò Ãêíïëë
3091	Áíşôáôïò öñïõñüò Ãêíïëë
3101	Ìïíüöèáëìïò ìğñÜâïò
3102	Óôñáôéşôçò Êıêëùğáò
3103	ÌÜãïò Êıêëùğáò
3104	ÄŞìéïò Êıêëùğáò
3105	Óôñáôçãüò Êáíİíáò
3190	¢ñãçò
3191	Ğïëıöçìïò
3201	ĞïëåìéóôŞò Ìáíôéêüñ
3202	Óôñáôéşôçò Ìáíôéêüñ
3203	ÌÜãïò Ìáíôéêüñ
3204	ÄŞìéïò Ìáíôéêüñ
3205	Óôñáôçãüò Êïñ
3290	ÑáêóÜóá
3291	ÌáñôéáîâÜñ
3301	ĞïëåìéóôŞò Ëåìïõñßùí
3302	Óôñáôéşôçò Ëåìïõñßùí
3303	ÌÜãïò Ëåìïõñßùí
3304	ÄŞìéïò Ëåìïõñßùí
3305	Óôñáôçãüò Ëåìïõñßùí
3390	Êüìçò Ëåìïõñßùí
3391	Óùìáôïöıëáêáò Ëåìïõñßùí
3401	ÔñéôïíéêŞ Óìİñíá
3402	Óôñáôéşôçò Êáñ÷áñßáò
3403	Ôñéôïíéêüò ìÜãïò
3404	Ôñéôïíéêüò êõíçãüò
3405	Ôñéôïíéêüò óöÜ÷ôçò
3490	Óôñáôçãüò ÊÜğğá
3491	Ôñßôùí
3501	Áìáæüíá Êïêêéíïêëåöôşí
3502	Äïëïöüíïò Êïêêéíïêëåöôşí
3503	ÌÜãïò Êïêêéíïêëåöôşí
3504	ÄŞìéïò Êïêêéíïêëåöôşí
3505	Ìáıñïò Óôñáôçãüò
3551	Âßáéá Áìáæüíá Êïêêéíïêë.
3552	Âßáéá Äïëïö. Êïêêéíïêë.
3553	Âßáéïò ÌÜãïò Êïêêéíïêë.
3554	Âßáéïò ÄŞìéïò Êïêêéíïêë.
3555	Ëåõêüò Óôñáôçãüò
3590	Êïêáëüöáôóá
3591	Êüêêéíïò Áñ÷çãüò
3595	Âßáéá Êïêáëüöáôóá
3596	Âßáéïò Êüêêéíïò Áñ÷çãüò
3601	ĞïëåìéóôŞò Êáâïıñé
3602	ÓêïğåõôŞò Óêïñğéüò
3603	Óôñáôéşôçò Ãáñßäá
3604	Äéáâïëéêüò åñçìßôçò
3605	Èùñáêéóìİíï êáâïıñé
3690	Óôñáôçãüò Áóôáêüò
3691	ÂáóéëéÜò ÊÜâïõñáò
3701	ÃéãÜíôéïò äáãêùôŞò
3702	ÃéãÜíôéïò óöÜ÷ôçò
3703	ÃéãÜíôéïò ìÜãïò
3704	Äßãáíôáò
3705	ÊáğåôÜíéïò ×ïõê
3790	ÃêÜñãêïúë
3791	ÂáóéëéÜò Ãïõüìğá
3801	ÄŞìéïò Ïãê
3802	Ôüîé ¼ãêåñ
3803	¼ãêåñ ğïëİìïõ
3804	ÌÜãïò ¼ãêåñ
3805	Óôñáôçãüò Ïãê
3890	ÊáğåôÜíéïò Óñáê
3891	Ï Ìİãáò ¼ãêåñ
3901	ÉôéÜ-äïëïöüíïò
3902	Ãßãáò
3903	ÓêïõìÜí
3904	ÊáğåôÜíéïò ×ïõê
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	Óôñáôçãüò ¢ëìğïõò
3910	Óêåëåôüò
3911	Aku-Boku
3912	Áñìğïñİôïõì
3913	Óßêïìïñ
3949	Ğıëç: Íİá Şğåéñïò
3950	ÊÜğğá
3951	ÊÜğğá ÃáëÜæéáò Ëßìíçò
3952	ÊÜğğá Âáèéşí Íåñşí
3953	Áñ÷çãüò ÊÜğğá
3954	Óôñáôéşôçò Óìİñíá
3955	Óôñáô. Óìİñíá Âáè. Íåñşí
3956	Âáóßëéóóá ÓåéñŞíá
3957	Íåïóóüò ôçò ¾äñáò
3958	Íåïóóüò ôçò ¾äñáò
3959	Íåïóóüò ôçò ¾äñáò
3960	¾äñá
3961	¾äñá
3962	¾äñá
3963	¾äñá
3964	¾äñá
3965	Èçóáõñüò ôçò ¾äñáò
3970	
3971	Êñıóôáëëïò Â. Áíİìïõ
3972	ËÜêáÂ.Áí. 415 136
3973	ËÜêáÂ.Áí. 94 139
3974	
3980	Óôïé÷åéü ÖùôéÜò
3981	Óôïé÷åéü ĞÜãïõ
3982	Óôïé÷åéü ÁóôñáğŞò
3983	Óôïé÷åéü Áíİìïõ
3984	Óôïé÷åéü Ãçò
3985	Óôïé÷åéü Óêüôïõò
3986	Ğíåıìá ĞõñÜò
3987	Ğíåıìá ĞáãùíéÜò
3988	Ğíåıìá Çëåêôñéóìïı
3989	Ğíåıìá Áİñá
3990	Ğíåıìá Ğİôñáò
3991	Ğíåıìá Ëõêüöùôïò
3992	Êõñßáñ÷ïò ĞõñêáãéÜò
3993	Êõñßáñ÷ïò Ğáãåôşí
3994	Êõñßáñ÷ïò Âñïíôşí
3995	Êõñßáñ÷ïò Êáôáéãßäùí
3996	Êõñßáñ÷ïò Ãçò
3997	Êõñßáñ÷ïò Íı÷ôáò
3998	Óôïé÷åéáêüò Êüóìïò
3999	¸îïäïò
4000	Metin ÖùôéÜò
4001	Metin ĞÜãïõ
4002	Metin Áóôñáğşí
4003	Metin Áíİìïõ
4004	Metin Ãçò
4005	Metin Íı÷ôáò
4006	Óôïé÷åéáêüò Öıëáêáò
4019	Áßè. Åéóüäïõ Ğıñ. Êüë.
4020	Ğıñãïò Êüëáóçò Sung Mahi
4021	Óöñáã. Ğıñãïõ Êüëáóçò
4022	Ğıëç Íáïı Öéäéşí
4023	ÁëëáãŞ åğéğİäïõ
4024	ÊåöÜëé öéäéïı
4025	ÊåöÜëé öéäéïı
4026	ÊåöÜëé öéäéïı
4027	ÊåöÜëé öéäéïı
4030	Ëåõêü áâãü äñÜêïõ
4031	Íáüò Áßíéãìá
4032	¸îïäïò áğü Íáü Áßíéãìá
4033	Íáüò Áßíéãìá (äçìéïõñã.)
4034	Íáüò Áßíéãìá (áğïêáôÜó.)
4035	Ğıëç Áßíéãìá
4101	Öıëáêáò ÁğïêÜëõøçò Æé
4102	Öıëáêáò ÁğïêÜëõøçò Ôóïõ
4103	Öıëáêáò ÁğïêÜëõøçò Ãéí
4104	Öıëáêáò ÁğïêÜëõøçò ÌÜï
4105	Öıëáêáò ÁğïêÜëõøçò Ôóåí
4106	Öıëáêáò ÁğïêÜëõøçò Óé
4107	Öıëáêáò ÁğïêÜëõøçò Ãïõ
4108	Öıëáêáò ÁğïêÜëõøçò Ãïõİé
4109	Öıëáêáò ÁğïêÜëõøçò Óåí
4110	Öıëáêáò ÁğïêÜëõøçò Ãéïõ
4111	Öıëáêáò ÁğïêÜëõøçò Îéïõ
4112	Öıëáêáò ÁğïêÜëõøçò ×Üé
4121	Öıëáêáò ÁğïêÜëõøçò Æé
4122	Öıëáêáò ÁğïêÜëõøçò Ôóïõ
4123	Öıëáêáò ÁğïêÜëõøçò Ãéí
4124	Öıëáêáò ÁğïêÜëõøçò ÌÜï
4125	Öıëáêáò ÁğïêÜëõøçò Ôóåí
4126	Öıëáêáò ÁğïêÜëõøçò Óé
4127	Öıëáêáò ÁğïêÜëõøçò Ãïõ
4128	Öıëáêáò ÁğïêÜëõøçò Ãïõİé
4129	Öıëáêáò ÁğïêÜëõøçò Óåí
4130	Öıëáêáò ÁğïêÜëõøçò Ãéïõ
4131	Öıëáêáò ÁğïêÜëõøçò Îéïõ
4132	Öıëáêáò ÁğïêÜëõøçò ×Üé
4141	Metin ôçò ÊáôáóôñïöŞò
4142	Metin Ôİëïõò ôïõ ×ñüíïõ
4143	Metin ôçò ÊáôÜñáò
4144	Metin ôçò ÁğïêÜëõøçò
4145	ÄŞìéïò Ïãê ÁğïêÜëõøçò
4146	ÁñêÜíéïò Ïãê ÁğïêÜëõøçò
4147	ÊÜğğá ÁğïêÜëõøçò
4148	ÊÜğğá Âáè. Íåñşí ÁğïêÜë.
4149	Chuong ÁğïêÜëõøçò
4150	ÁñêÜíéïò Chuong ÁğïêÜë.
4151	ÌÜãïò ÁğïêÜëõøçò
4152	ÁñêÜíéïò ÌÜãïò ÁğïêÜë.
4153	Áóìüäåïò
4154	¢ããåëïò ôçò Ãçò
4155	¢ããåëïò ôçò Ãçò
4156	¢ããåëïò ôçò Íı÷ôáò
4157	¢ããåëïò ôçò ÂñïíôŞò
4158	¢ããåëïò ôùí Áíİìùí
4159	Ìá÷çôŞò ÊáôÜñáò
4160	ÌÜãïò ÊáôÜñáò
4161	¢ããåëïò ÈáíÜôïõ
4162	¢ããåëïò ôçò Ëıôñùóçò
4200	Ñ×: ĞïëåìéóôŞò Setaou
4201	Ñ×: Êõíçãüò Setaou
4202	Ñ×: ÌÜíôéóóá Setaou
4203	Ñ×: Óôñáôéşôçò Setaou
4204	Ñ×: Ôïîüôçò Setaou
4205	Ñ×: Éİñåéá Setaou
4206	Ñ×: ÄéïéêçôŞò Setaou
4207	Ñ×: Ëï÷áãüò Yonghan
4208	Ñ×: Ëï÷áãüò Yonghan
4209	Ñ×: Óôñáôçãüò Yonghan
4210	Ñ×: Óôñáôçãüò Yonghan
4220	Ñ×: ÖÜíôáóìá ğõñ. Öëüãáò
4221	Ñ×: Ôßãñç ğõñáêô. öëüãáò
4222	Ñ×: Ğõñáêôùìİíç öëüãá
4223	Ñ×: Ğõñáêô. Ğïëåì. Öëüã.
4224	Ñ×: Ğõñáêô. Âáó. Öëüã.
4225	Ñ×: Ãêüëåì ğõñáêô. öëüã.
4226	Ñ×: Ğõñáêô. Öëïãïãİíçò
4227	Ñ×: Óôñáôçã. ğõñáêô. öë.
4228	Ñ×: Ğñßãê. ğõñáêô. öë.
4229	Ñ×: ÁíÜöôçò
4240	Ñ×: Êñıóôáëëïò ĞÜãïõ
4241	Ñ×: ¸íôïìï ĞÜãïõ
4242	Ñ×: ĞáãÜíèñùğïò
4243	Ñ×: Ãéİôé ĞÜãïõ
4244	Ñ×: Ãêüëåì ĞÜãïõ
4245	Ñ×: Ôñïë ĞÜãïõ
4246	Ñ×: Ğáãïãİíçò
4247	Ñ×: ĞáãïóôñÜôçãïò
4248	Ñ×: ¢ñ÷ïíôáò ôïõ ĞÜãïõ
4249	Ñ×: Ãéİôé ìÜãìáôïò
4260	Ñ×: Ìá÷çôŞò Åí ÔÜé
4261	Ñ×: ĞïëåìéóôŞò Åí ÔÜé
4262	Ñ×: Äñõßäçò Åí ÔÜé
4263	Ñ×: ÈåñáğåõôŞò Åí ÔÜé
4264	Ñ×: Êáôáóôñïöİáò Åí ÔÜé
4265	Ñ×: Êõñßáñ÷ïò Åí ÔÜé
4266	Ñ×: ÈåñáğåõôŞò Ï÷Üï
4267	Ñ×: Ìá÷çôŞò Åí ÔÜé
4268	Ñ×: ĞïëåìéóôŞò Åí ÔÜé
4269	Ñ×: Äñõßäçò Åí ÔÜé
4270	Ñ×: ÈåñáğåõôŞò Åí ÔÜé
4271	Ñ×: Êáôáóôñïöİáò Åí ÔÜé
4272	Ñ×: Bagjanamu
4273	Ñ×: Óôñáôéşôçò Ï÷Üï
4274	Ñ×: ÌÜãïò Ï÷Üï
4275	Ñ×: ÄŞìéïò Ï÷Üï
4276	Ñ×: Óôñáôçãüò Ï÷Üï
4280	ÁÖ: ĞïëåìéóôŞò Setaou
4281	ÁÖ: Êõíçãüò Setaou
4282	ÁÖ: ÌÜíôéóóá Setaou
4283	ÁÖ: Óôñáôéşôçò Setaou
4284	ÁÖ: Ôïîüôçò Setaou
4285	ÁÖ: Éİñåéá Setaou
4286	ÁÖ: ÄéïéêçôŞò Setaou
4287	ÁÖ: Ëï÷áãüò Yonghan
4288	ÁÖ: Ëï÷áãüò Yonghan
4289	ÁÖ: Óôñáôçãüò Yonghan
4290	ÁÖ: Óôñáôçãüò Yonghan
4300	ÁÖ: ÖÜíôáóìá ğõñ. Öëüãáò
4301	ÁÖ: Ôßãñç ğõñáêô. öëüãáò
4302	ÁÖ: Ğõñáêôùìİíç öëüãá
4303	ÁÖ: Ğõñáêô. Ğïëåì. Öëüã.
4304	ÁÖ: Ğõñáêô. Âáó. Öëüã.
4305	ÁÖ: Ãêüëåì ğõñáêô. öëüã.
4306	ÁÖ: Ğõñáêô. Öëïãïãİíçò
4307	ÁÖ: Óôñáôçã. ğõñáêô. öë.
4308	ÁÖ: Ğñßãê. ğõñáêô. öë.
4309	ÁÖ: ÁíÜöôçò
4320	ÁÖ: Êñıóôáëëïò ĞÜãïõ
4321	ÁÖ: ¸íôïìï ĞÜãïõ
4322	ÁÖ: ĞáãÜíèñùğïò
4323	ÁÖ: Ãéİôé ĞÜãïõ
4324	ÁÖ: Ãêüëåì ĞÜãïõ
4325	ÁÖ: Ôñïë ĞÜãïõ
4326	ÁÖ: Ğáãïãİíçò
4327	ÁÖ: ĞáãïóôñÜôçãïò
4328	ÁÖ: ¢ñ÷ïíôáò ôïõ ĞÜãïõ
4329	ÁÖ: Ãéİôé ìÜãìáôïò
4340	ÁÖ: Ìá÷çôŞò Åí ÔÜé
4341	ÁÖ: ĞïëåìéóôŞò Åí ÔÜé
4342	ÁÖ: Äñõßäçò Åí ÔÜé
4343	ÁÖ: ÈåñáğåõôŞò Åí ÔÜé
4344	ÁÖ: Êáôáóôñïöİáò Åí ÔÜé
4345	ÁÖ: Êõñßáñ÷ïò Åí ÔÜé
4346	ÁÖ: ÈåñáğåõôŞò Ï÷Üï
4347	ÁÖ: Ìá÷çôŞò Åí ÔÜé
4348	ÁÖ: ĞïëåìéóôŞò Åí ÔÜé
4349	ÁÖ: Äñõßäçò Åí ÔÜé
4350	ÁÖ: ÈåñáğåõôŞò Åí ÔÜé
4351	ÁÖ: Êáôáóôñïöİáò Åí ÔÜé
4352	ÁÖ: Bagjanamu
4353	ÁÖ: Óôñáôéşôçò Ï÷Üï
4354	ÁÖ: ÌÜãïò Ï÷Üï
4355	ÁÖ: ÄŞìéïò Ï÷Üï
4356	ÁÖ: Óôñáôçãüò Ï÷Üï
4400	Ñ×: Beran-Setaou
4401	Ñ×: Ñáæáäüñ
4402	Ñ×: Nemere
4403	Ñ×: Jotun Thrym
4410	ÁÖ: Beran-Setaou
4411	ÁÖ: Ñáæáäüñ
4412	ÁÖ: Nemere
4413	ÁÖ: Jotun Thrym
4420	Áñ: Ìá÷çôŞò Åí ÔÜé
4421	Áñ: ĞïëåìéóôŞò Åí ÔÜé
4422	Áñ: Äñõßäçò Åí ÔÜé
4423	Áñ: ÈåñáğåõôŞò Åí ÔÜé
4424	Áñ: Êáôáóôñïöİáò Åí ÔÜé
4429	Áñ: Bagjanamu
4430	Áñ: Ôïîüôçò Ãêíïëë
4431	Áñ: Óôñáôéşôçò Êıêëùğáò
4432	Áñ: ÌÜãïò Êıêëùğáò
4433	Áñ: ÄŞìéïò Êıêëùğáò
4434	Áñ: Óôñáôçãüò Êáíİíáò
4439	Áñ: Ğïëıöçìïò
4440	Áñ: ÓêïğåõôŞò Êüëáóçò
4441	Áñ: ÁêïíôéóôŞò Êüëáóçò
4442	Áñ: Éåñİáò ôçò Êüëáóçò
4443	Áñ: ÔáãìáôÜñ÷çò Êüëáóçò
4444	Áñ: Óôñáôçãüò Êüëáóçò
4449	Áñ: ÁæñáŞë
4450	Áñ: ÂÜôñá÷ïò Óôñáôéşôçò
4451	Áñ: ÂÜôñá÷ïò Áñ÷çãüò
4452	Áñ: ÅöéÜëôçò
4453	Áñ: Êáê. ÖÜíô. Êßô. Ôßã.
4454	Áñ: Óôñáôçãüò ÂÜôñá÷ïò
4459	Áñ: ÖÜíôáóìá Êßô. Ôßãñçò
4460	Áñ: ÖÜíô. ğõñ. Öëüãáò
4461	Áñ: Ôßãñç ğõñ. öëüãáò
4462	Áñ: Ğõñáêôùìİíç öëüãá
4463	Áñ: Ğõñáêô. Ğïëåì. Öë.
4464	Áñ: Êñıóôáëëïò ìÜãìáôïò
4469	Áñ: Öıëáêáò äñÜêùí ÉíôÜë
4470	Áñ: ÄŞìéïò Ïãê
4471	Áñ: Ôüîé ¼ãêåñ
4472	Áñ: ¼ãêåñ ğïëİìïõ
4473	Áñ: ÌÜãïò ¼ãêåñ
4474	Áñ: Óôñáôçãüò Ïãê
4479	Áñ: Ï Ìİãáò ¼ãêåñ
4500	Metin Áßíéãìá
4501	ĞïëåìéóôŞò
4502	Sura
4503	Íßíôæá
4504	ÓáìÜíïò
4505	Ëõêáíüò
4506	Óôñáôçãüò Áßíéãìá
4601	ÓêïğåõôŞò óõíôå÷íßáò
4602	ÌÜãïò óõíôå÷íßáò
4603	ĞïëåìéóôŞò óõíôå÷íßáò
4690	Áöİíôçò ôçò ÌÜ÷çò
5001	ĞåéñáôŞò Tanaka
5002	Hae-Tae
5003	Ìáúìïı
5004	ĞåéñáôŞò Tanaka
5101	Õğü Ğßèçêïò Óôñáôéşôçò
5102	Õğü Ğßèçêïò ÓöåíäïíéóôŞò
5103	Õğü Ğßèçêïò Ìá÷çôŞò
5104	Õğü Ğßèçêïò Óôñáôçãüò
5111	Ğßèçêïò Óôñáôéşôçò
5112	Ğßèçêïò ÓöåíäïíéóôŞò
5113	Ğßèçêïò Ìá÷çôŞò
5114	Ğßèçêïò Óôñáôçãüò
5115	Ğİôñéíïò Ğßèçêïò
5116	Ğßèçêïò Áñ÷çãüò
5121	Áíù Ğßèçêïò Óôñáôéşôçò
5122	Áíù Ğßèçêïò ÓöåíäïíéóôŞò
5123	Áíù Ğßèçêïò Ìá÷çôŞò
5124	Áíù Ğßèçêïò Óôñáôçãüò
5125	Áíù Ğİôñéíïò Ğßèçêïò
5126	Áíù ×ñõóüò Ğßèçêïò
5127	Áíù Ğßèçêïò Áñ÷çãüò
5131	Ìéêñüò ĞßèçêïÓôñáôéşôçò
5132	Ìéêñüò Ğßèçêïò Óöåíäüíçò
5133	Ìéêñüò Ğßèçêïò Ìá÷çôŞò
5134	Ìéêñüò Ğßèçêïò Óôñáôçãüò
5141	¸îõğíïò ĞéèçêïòÓôñáôéşôçò
5142	¸îõğíïò Ğßèçêïò Óöåíäüíç
5143	¸îõğíïò Ğßèçêïò Ìá÷çôŞò
5144	¸îõğíïò ĞéèçêïÓôñáôçãüò
5145	¸îõğíïò Ğİôñéíïò Ğßèçêïò
5146	¸îõğíïò Ğßèçêïò Áñ÷çãüò
5151	Êáêüò Ğßèçêïò Óôñáôéşôçò
5152	Êáêüò Ğßèçêïò Óöåíäüíçò
5153	Êáêüò Ğßèçêïò Ìá÷çôŞò
5154	Êáêüò Ğßèçêïò Óôñáôçãüò
5155	Êáêüò Ğİôñéíïò Ğßèçêïò
5156	Êáêüò ×ñõóüò Ğßèçêïò
5157	Êáêüò Ğßèçêïò Áñ÷çãüò
5161	Ğßèçêïò ôùí ÂñÜ÷ùí
5162	¼ñèéïò Ğßèçêïò
5163	Êıñéïò ôùí ĞéèŞêùí
5201	Aãñéüóêõëï
5202	Áãñéü÷ïéñïò
5203	Êüêêéíïò Áãñéü÷ïéñïò
5204	Áñêïıäá
5205	Êáöİ Áñêïıäá
5206	Ìáıñç áñêïıäá
5207	Ğåéíáóìİíç Êáöİ Áñêïıäá
5208	Ôßãñçò
5209	ËåõêŞ Ôßãñç
6001	ÖÜíôáóìá ôçò ğõñ. Öëüãáò
6002	Ôßãñç ğõñáêôùì. öëüãáò
6003	Ğõñáêôùìİíç öëüãá
6004	Ğõñáêôùì. Ğïëåì. Öëüãáò
6005	Ğõñáêôùì. ÂáóéëéÜò Öëüã.
6006	Ãêüëåì ğõñáêôùì. öëüãáò
6007	Ğõñáêôùìİí. Öëïãïãİíçò
6008	Óôñáôçã. ğõñáêô. öëüãáò
6009	Ğñßãê. ğõñáêô. öëüãáò
6051	ÁíÜöôçò
6091	Ñáæáäüñ
6101	Êñıóôáëëïò ĞÜãïõ
6102	¸íôïìï ĞÜãïõ
6103	ĞáãÜíèñùğïò
6104	Ãéİôé ĞÜãïõ
6105	Ãêüëåì ĞÜãïõ
6106	Ôñïë ĞÜãïõ
6107	Ğáãïãİíçò
6108	ĞáãïóôñÜôçãïò
6109	¢ñ÷ïíôáò ôïõ ĞÜãïõ
6110	Ãéİôé ìÜãìáôïò
6111	Ãêüëåì ìÜãìáôïò
6112	¸íôïìï ìÜãìáôïò
6113	¢íèñùğïò ÌÜãìáôïò
6114	Êñıóôáëëïò ìÜãìáôïò
6115	ÄñÜêïíôáò ìÜãìáôïò
6116	Öıëáêáò äñÜêùí ÉíôÜë
6117	ÔóéñÜêé ôïõ ÉíôÜë
6118	¢ãáëìá äñÜêïõ
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Âáóßëéóóá äñÜêùí Ìİëåú
6201	Ãéİôé ìÜãìáôïò
6202	Ãêüëåì ìÜãìáôïò
6203	¸íôïìï ìÜãìáôïò
6204	¢íèñùğïò ìÜãìáôïò
6205	Êñıóôáëëïò ìÜãìáôïò
6206	ÄñÜêïíôáò ìÜãìáôïò
6207	Öıëáêáò äñÜêùí ÉíôÜë
6209	¢ãáëìá äñÜêïõ
6301	ĞïëåìéóôŞò Ï÷Üï
6302	Óôñáôéşôçò Ï÷Üï
6303	ÌÜãïò Ï÷Üï
6304	ÄŞìéïò Ï÷Üï
6305	Óôñáôçãüò Ï÷Üï
6306	Äõíáôüò ĞïëåìéóôŞò Ï÷Üï
6307	Äõíáôüò Óôñáôéşôçò Ï÷Üï
6308	Äõíáôüò ÌÜãïò Ï÷Üï
6309	Äõíáôüò ÄŞìéïò Ï÷Üï
6310	Äõíáôüò Óôñáôçãüò Ï÷Üï
6391	Êüìçò Ï÷Üï
6392	Óùìáôïöıëáêáò Ï÷Üï
6393	Äõíáôüò Êüìçò Ï÷Üï
6394	Äõí. Óùìáôïöıëáêáò Ï÷Üï
6401	Ìá÷çôŞò Åí ÔÜé
6402	ĞïëåìéóôŞò Åí ÔÜé
6403	Äñõßäçò Åí ÔÜé
6404	ÈåñáğåõôŞò Åí ÔÜé
6405	Öñïõñüò Åí ÔÜé
6406	Êáôáóôñïöİáò Åí ÔÜé
6407	Êõñßáñ÷ïò Åí ÔÜé
6408	Bagjanamu
6409	ÈåñáğåõôŞò Ï÷Üï
6410	Äõí. Ìá÷çôŞò Åí ÔÜé
6411	Äõí. ĞïëåìéóôŞò Åí ÔÜé
6412	Äõí. Äñõßäçò Åí ÔÜé
6413	Äõí. ÈåñáğåõôŞò Åí ÔÜé
6414	Äõí. Êáôáóôñïöİáò Åí ÔÜé
6415	Event Beran-Setaou
6416	Event Nemere
6417	Event Ñáæáäüñ
6418	Event Jotun Thrym
6419	Event Êüêêéíïò ÄñÜêïò
6420	ĞïëåìéóôŞò óêéÜò
6421	Ìğáóßíôï
6422	Metin Áãùíßáò
6430	Êôçíşäçò Ëï÷áãüò
6431	Áñ÷çãüò Ïñê
6432	ÅííéÜ Ïõñİò
6433	Éó÷õñŞ ÌÜãéóóá ôùí ĞÜãùí
6434	Óôñáôçãüò Huashin
6435	Nemere
6436	Beran-Setaou
6437	Ñáæáäüñ
6438	Jotun Thrym
6439	Ìõóôçñéşäçò ìïíá÷üò
6500	ÂáóéëéÜò äñÜêùí Akzadur
6501	ÂáóéëéÜò äñÜêùí Nafaroth
6502	ÂáóéëéÜò äñÜêùí Exedyar
6503	ÂáóéëéÜò äñÜêùí Ruilith
6504	Tyolduran
6513	Ğıëç ÄñÜêùí
6514	Óôï ÂáóéëéÜ ÄñÜêùí
6515	¸îïäïò
6516	Öıëáêáò Ğñùôáñ÷éêïı
6517	×ñõóŞ Ğıëç
6518	×ñõóüò Ìïíüëéèïò
6519	×ñõóüò Ìïíüëéèïò
6520	×ñõóüò Öïßíéêáò
6521	¸ìğïñïò Êáñáâáíéïı
6522	Áñğáêôéêü
6523	Ñéíüêåñïò
6524	Íôßëï
6525	Íåáñüò Ôõñáííüóáõñïò
6526	Ìéêñüò ×ñõóïñİî
6527	Éó÷õñüò ×ñõóïñİî
6528	Áíşôåñïò ×ñõóïñİî
6529	¢ãáëìá Ğñùôáñ÷éêïı
6530	Ğıñãïò Åêñçêôéêşí
6531	ÌåãÜëïò Ôõñáííüóáõñïò
6532	Áñ÷áßïò Ôõñáííüóáõñïò
6686	Jin bing
6687	Óôñáôéşôçò Ki
6688	Óôñáôéşôçò Mao
6689	Óôñáôéşôçò Gong
6690	ÌÜãïò ìåôşğïõ
6691	Kao
6692	ÂáóéëéÜò Bao (ÁğïóôïëŞ)
6693	Jin bing
6694	Óôñáôéşôçò Ki
6695	Óôñáôéşôçò Mao
6696	Óôñáôéşôçò Gong
6697	ÌÜãïò ìåôşğïõ
6698	Kao
6699	ÂáóéëéÜò Bao
6700	Óêõëß ôçò Êüëáóçò
6701	Óôñáôéşôçò Ôñïë
6702	ĞïëåìéóôŞò Ôñïë
6703	Óêïğåıôñéá Ôñïë
6704	ÓáìÜíïò Ôñïë
6705	Natanan
6706	Argos
6707	Óôñáôéşôçò Ôñïë
6708	ĞïëåìéóôŞò Ôñïë
6709	Óêïğåıôñéá Ôñïë
6710	Âáóáíéóìİíï ÖÜíôáóìá
6711	Óêõëß ôçò Êüëáóçò
6712	Óôñáôéşôçò Ôñïë
6713	ĞïëåìéóôŞò Ôñïë
6714	Óêïğåıôñéá Ôñïë
6715	ÓáìÜíïò Ôñïë
6716	Natanan
6717	Argos
6718	Kovix Myr
6719	ĞñïëåôÜñéïò Myr
6720	Ãêüëåì Myr
6721	ĞïëåìéóôŞò Myr
6722	ÌÜãïò Myr
6723	ÂåôåñÜíïò Myr
6724	Primus Myr
6725	Kovix Myr
6726	ĞñïëåôÜñéïò Myr
6727	Ãêüëåì Myr
6728	ĞïëåìéóôŞò Myr
6729	ÌÜãïò Myr
6730	ÂåôåñÜíïò Myr
6731	Primus Myr
6744	Óôñáôéşôçò ÊÜğğá
6745	ÅñãÜôçò ÊÜğğá
6746	Óôñáôéşôçò ÊÜğğá
6747	ÌÜãïò ÊÜğğá
6748	Êõíçãüò ÊÜğğá
6749	Éó÷õñüò ÊÜğğá
6750	Ößäé óêïñğéüò
6751	Ößäé åñãÜôçò
6752	Ößäé ÊÜğğá
6753	Ößäé óôñáôéşôçò
6754	ÖéäïáóêŞôñéá
6755	Éó÷. ößäé ğïëåìéóôŞò
6756	Âáóßëéóóá Öéäéşí Íİèéò
6757	ÖéäïóôŞëç
6758	Äéåöèáñìİíïò óôñáôéşôçò
6759	Äéåöèáñìİíïò ìá÷çôŞò
6760	Äéåöèáñìİíïò ğïëåìéóôŞò
6761	Äéåöèáñìİíïò ìïíá÷üò
6762	Äéåöèáñìİíïò óôñáôçãüò
6763	Äéåöèáñìİíïò áñ÷çãüò
6764	Äéåöè. áñ÷. ğïëİìïõ
6765	Éó÷. ößäé ğïëåìéóôŞò
6770	Ğáãùìİíç Áëåğïı
6771	Ğáãùìİíïò áíé÷íåõôŞò
6772	Ğáãùìİíïò ĞïëåìéóôŞò
6773	Ğáãùìİíïò êõíçãüò
6774	Ğáãùìİíïò óôñáôçãüò
6775	Ğáãùìİíïò áñ÷çãüò
6776	Ğáã. áñ÷. ğïëİìïõ
6777	Äáéìïí. ĞáãïåëÜöé
6778	Äáéìïí. Ëåïğ. ÷éïíéïı
6779	Ãéİôé Âïñåßïõ Áíİìïõ
6780	Ğíåıìá Âïñåßïõ Áíİìïõ
6781	Ãêüëåì Âïñåßïõ Áíİìïõ
6782	Ìğßãêöïõô
6783	Áñ÷. ğïëİìïõ Âïñ. Áí.
6784	Óôñáô. ÖùëéÜò Âïñ. Áí.
6785	Ìá÷çôŞò ÖùëéÜò
6786	Ğïëåì. ÖùëéÜò Âïñ. Áí.
6787	ÌÜãïò ÖùëéÜò Âïñ. Áí.
