VNUM	LOCALE_NAME
9908	Öõëá÷ôü ğÜãïõ+78
9909	Öõëá÷ôü ğÜãïõ+79
9910	Öõëá÷ôü ğÜãïõ+80
9911	Öõëá÷ôü ğÜãïõ+81
9912	Öõëá÷ôü ğÜãïõ+82
9913	Öõëá÷ôü ğÜãïõ+83
9914	Öõëá÷ôü ğÜãïõ+84
9915	Öõëá÷ôü ğÜãïõ+85
9916	Öõëá÷ôü ğÜãïõ+86
9917	Öõëá÷ôü ğÜãïõ+87
9918	Öõëá÷ôü ğÜãïõ+88
9919	Öõëá÷ôü ğÜãïõ+89
9920	Öõëá÷ôü ğÜãïõ+90
9921	Öõëá÷ôü ğÜãïõ+91
9922	Öõëá÷ôü ğÜãïõ+92
9923	Öõëá÷ôü ğÜãïõ+93
9924	Öõëá÷ôü ğÜãïõ+94
9925	Öõëá÷ôü ğÜãïõ+95
9926	Öõëá÷ôü ğÜãïõ+96
9927	Öõëá÷ôü ğÜãïõ+97
9928	Öõëá÷ôü ğÜãïõ+98
9929	Öõëá÷ôü ğÜãïõ+99
9930	Öõëá÷ôü ğÜãïõ+100
9931	Öõëá÷ôü ğÜãïõ+101
9932	Öõëá÷ôü ğÜãïõ+102
9933	Öõëá÷ôü ğÜãïõ+103
9934	Öõëá÷ôü ğÜãïõ+104
9935	Öõëá÷ôü ğÜãïõ+105
9936	Öõëá÷ôü ğÜãïõ+106
9937	Öõëá÷ôü ğÜãïõ+107
9938	Öõëá÷ôü ğÜãïõ+108
9939	Öõëá÷ôü ğÜãïõ+109
9940	Öõëá÷ôü ğÜãïõ+110
9941	Öõëá÷ôü ğÜãïõ+111
9942	Öõëá÷ôü ğÜãïõ+112
9943	Öõëá÷ôü ğÜãïõ+113
9944	Öõëá÷ôü ğÜãïõ+114
9945	Öõëá÷ôü ğÜãïõ+115
9946	Öõëá÷ôü ğÜãïõ+116
9947	Öõëá÷ôü ğÜãïõ+117
9948	Öõëá÷ôü ğÜãïõ+118
9949	Öõëá÷ôü ğÜãïõ+119
9950	Öõëá÷ôü ğÜãïõ+120
9951	Öõëá÷ôü ğÜãïõ+121
9952	Öõëá÷ôü ğÜãïõ+122
9953	Öõëá÷ôü ğÜãïõ+123
9954	Öõëá÷ôü ğÜãïõ+124
9955	Öõëá÷ôü ğÜãïõ+125
9956	Öõëá÷ôü ğÜãïõ+126
9957	Öõëá÷ôü ğÜãïõ+127
9958	Öõëá÷ôü ğÜãïõ+128
9959	Öõëá÷ôü ğÜãïõ+129
9960	Öõëá÷ôü ğÜãïõ+130
9961	Öõëá÷ôü ğÜãïõ+131
9962	Öõëá÷ôü ğÜãïõ+132
9963	Öõëá÷ôü ğÜãïõ+133
9964	Öõëá÷ôü ğÜãïõ+134
9965	Öõëá÷ôü ğÜãïõ+135
9966	Öõëá÷ôü ğÜãïõ+136
9967	Öõëá÷ôü ğÜãïõ+137
9968	Öõëá÷ôü ğÜãïõ+138
9969	Öõëá÷ôü ğÜãïõ+139
9970	Öõëá÷ôü ğÜãïõ+140
9971	Öõëá÷ôü ğÜãïõ+141
9972	Öõëá÷ôü ğÜãïõ+142
9973	Öõëá÷ôü ğÜãïõ+143
9974	Öõëá÷ôü ğÜãïõ+144
9975	Öõëá÷ôü ğÜãïõ+145
9976	Öõëá÷ôü ğÜãïõ+146
9977	Öõëá÷ôü ğÜãïõ+147
9978	Öõëá÷ôü ğÜãïõ+148
9979	Öõëá÷ôü ğÜãïõ+149
9980	Öõëá÷ôü ğÜãïõ+150
9981	Öõëá÷ôü ğÜãïõ+151
9982	Öõëá÷ôü ğÜãïõ+152
9983	Öõëá÷ôü ğÜãïõ+153
9984	Öõëá÷ôü ğÜãïõ+154
9985	Öõëá÷ôü ğÜãïõ+155
9986	Öõëá÷ôü ğÜãïõ+156
9987	Öõëá÷ôü ğÜãïõ+157
9988	Öõëá÷ôü ğÜãïõ+158
9989	Öõëá÷ôü ğÜãïõ+159
9990	Öõëá÷ôü ğÜãïõ+160
9991	Öõëá÷ôü ğÜãïõ+161
9992	Öõëá÷ôü ğÜãïõ+162
9993	Öõëá÷ôü ğÜãïõ+163
9994	Öõëá÷ôü ğÜãïõ+164
9995	Öõëá÷ôü ğÜãïõ+165
9996	Öõëá÷ôü ğÜãïõ+166
9997	Öõëá÷ôü ğÜãïõ+167
9998	Öõëá÷ôü ğÜãïõ+168
9999	Öõëá÷ôü ğÜãïõ+169
10000	Öõëá÷ôü ğÜãïõ+170
10001	Öõëá÷ôü ğÜãïõ+171
10002	Öõëá÷ôü ğÜãïõ+172
10003	Öõëá÷ôü ğÜãïõ+173
10004	Öõëá÷ôü ğÜãïõ+174
10005	Öõëá÷ôü ğÜãïõ+175
10006	Öõëá÷ôü ğÜãïõ+176
10007	Öõëá÷ôü ğÜãïõ+177
10008	Öõëá÷ôü ğÜãïõ+178
10009	Öõëá÷ôü ğÜãïõ+179
10010	Öõëá÷ôü ğÜãïõ+180
10011	Öõëá÷ôü ğÜãïõ+181
10012	Öõëá÷ôü ğÜãïõ+182
10013	Öõëá÷ôü ğÜãïõ+183
10014	Öõëá÷ôü ğÜãïõ+184
10015	Öõëá÷ôü ğÜãïõ+185
10016	Öõëá÷ôü ğÜãïõ+186
10017	Öõëá÷ôü ğÜãïõ+187
10018	Öõëá÷ôü ğÜãïõ+188
10019	Öõëá÷ôü ğÜãïõ+189
10020	Öõëá÷ôü ğÜãïõ+190
10021	Öõëá÷ôü ğÜãïõ+191
10022	Öõëá÷ôü ğÜãïõ+192
10023	Öõëá÷ôü ğÜãïõ+193
10024	Öõëá÷ôü ğÜãïõ+194
10025	Öõëá÷ôü ğÜãïõ+195
10026	Öõëá÷ôü ğÜãïõ+196
10027	Öõëá÷ôü ğÜãïõ+197
10028	Öõëá÷ôü ğÜãïõ+198
10029	Öõëá÷ôü ğÜãïõ+199
10030	Öõëá÷ôü ğÜãïõ+200
10060	Öõëá÷ôü ãçò+0
10061	Öõëá÷ôü ãçò+1
10062	Öõëá÷ôü ãçò+2
10063	Öõëá÷ôü ãçò+3
10064	Öõëá÷ôü ãçò+4
10065	Öõëá÷ôü ãçò+5
10066	Öõëá÷ôü ãçò+6
10067	Öõëá÷ôü ãçò+7
10068	Öõëá÷ôü ãçò+8
10069	Öõëá÷ôü ãçò+9
10070	Öõëá÷ôü ãçò+10
10071	Öõëá÷ôü ãçò+11
10072	Öõëá÷ôü ãçò+12
10073	Öõëá÷ôü ãçò+13
10074	Öõëá÷ôü ãçò+14
10075	Öõëá÷ôü ãçò+15
10076	Öõëá÷ôü ãçò+16
10077	Öõëá÷ôü ãçò+17
10078	Öõëá÷ôü ãçò+18
10079	Öõëá÷ôü ãçò+19
10080	Öõëá÷ôü ãçò+20
10081	Öõëá÷ôü ãçò+21
10082	Öõëá÷ôü ãçò+22
10083	Öõëá÷ôü ãçò+23
10084	Öõëá÷ôü ãçò+24
10085	Öõëá÷ôü ãçò+25
10086	Öõëá÷ôü ãçò+26
10087	Öõëá÷ôü ãçò+27
10088	Öõëá÷ôü ãçò+28
10089	Öõëá÷ôü ãçò+29
10090	Öõëá÷ôü ãçò+30
10091	Öõëá÷ôü ãçò+31
10092	Öõëá÷ôü ãçò+32
10093	Öõëá÷ôü ãçò+33
10094	Öõëá÷ôü ãçò+34
10095	Öõëá÷ôü ãçò+35
10096	Öõëá÷ôü ãçò+36
10097	Öõëá÷ôü ãçò+37
10098	Öõëá÷ôü ãçò+38
10099	Öõëá÷ôü ãçò+39
10100	Öõëá÷ôü ãçò+40
10101	Öõëá÷ôü ãçò+41
10102	Öõëá÷ôü ãçò+42
10103	Öõëá÷ôü ãçò+43
10104	Öõëá÷ôü ãçò+44
10105	Öõëá÷ôü ãçò+45
10106	Öõëá÷ôü ãçò+46
10107	Öõëá÷ôü ãçò+47
10108	Öõëá÷ôü ãçò+48
10109	Öõëá÷ôü ãçò+49
10110	Öõëá÷ôü ãçò+50
10111	Öõëá÷ôü ãçò+51
10112	Öõëá÷ôü ãçò+52
10113	Öõëá÷ôü ãçò+53
10114	Öõëá÷ôü ãçò+54
10115	Öõëá÷ôü ãçò+55
10116	Öõëá÷ôü ãçò+56
10117	Öõëá÷ôü ãçò+57
10118	Öõëá÷ôü ãçò+58
10119	Öõëá÷ôü ãçò+59
10120	Öõëá÷ôü ãçò+60
10121	Öõëá÷ôü ãçò+61
10122	Öõëá÷ôü ãçò+62
10123	Öõëá÷ôü ãçò+63
10124	Öõëá÷ôü ãçò+64
10125	Öõëá÷ôü ãçò+65
10126	Öõëá÷ôü ãçò+66
10127	Öõëá÷ôü ãçò+67
10128	Öõëá÷ôü ãçò+68
10129	Öõëá÷ôü ãçò+69
10130	Öõëá÷ôü ãçò+70
10131	Öõëá÷ôü ãçò+71
10132	Öõëá÷ôü ãçò+72
10133	Öõëá÷ôü ãçò+73
10134	Öõëá÷ôü ãçò+74
10135	Öõëá÷ôü ãçò+75
10136	Öõëá÷ôü ãçò+76
10137	Öõëá÷ôü ãçò+77
10138	Öõëá÷ôü ãçò+78
10139	Öõëá÷ôü ãçò+79
10140	Öõëá÷ôü ãçò+80
10141	Öõëá÷ôü ãçò+81
10142	Öõëá÷ôü ãçò+82
10143	Öõëá÷ôü ãçò+83
10144	Öõëá÷ôü ãçò+84
10145	Öõëá÷ôü ãçò+85
10146	Öõëá÷ôü ãçò+86
10147	Öõëá÷ôü ãçò+87
10148	Öõëá÷ôü ãçò+88
10149	Öõëá÷ôü ãçò+89
10150	Öõëá÷ôü ãçò+90
10151	Öõëá÷ôü ãçò+91
10152	Öõëá÷ôü ãçò+92
10153	Öõëá÷ôü ãçò+93
10154	Öõëá÷ôü ãçò+94
10155	Öõëá÷ôü ãçò+95
10156	Öõëá÷ôü ãçò+96
10157	Öõëá÷ôü ãçò+97
10158	Öõëá÷ôü ãçò+98
10159	Öõëá÷ôü ãçò+99
10160	Öõëá÷ôü ãçò+100
10161	Öõëá÷ôü ãçò+101
10162	Öõëá÷ôü ãçò+102
10163	Öõëá÷ôü ãçò+103
10164	Öõëá÷ôü ãçò+104
10165	Öõëá÷ôü ãçò+105
10166	Öõëá÷ôü ãçò+106
10167	Öõëá÷ôü ãçò+107
10168	Öõëá÷ôü ãçò+108
10169	Öõëá÷ôü ãçò+109
10170	Öõëá÷ôü ãçò+110
10171	Öõëá÷ôü ãçò+111
10172	Öõëá÷ôü ãçò+112
10173	Öõëá÷ôü ãçò+113
10174	Öõëá÷ôü ãçò+114
10175	Öõëá÷ôü ãçò+115
10176	Öõëá÷ôü ãçò+116
10177	Öõëá÷ôü ãçò+117
10178	Öõëá÷ôü ãçò+118
10179	Öõëá÷ôü ãçò+119
10180	Öõëá÷ôü ãçò+120
10181	Öõëá÷ôü ãçò+121
10182	Öõëá÷ôü ãçò+122
10183	Öõëá÷ôü ãçò+123
10184	Öõëá÷ôü ãçò+124
10185	Öõëá÷ôü ãçò+125
10186	Öõëá÷ôü ãçò+126
10187	Öõëá÷ôü ãçò+127
10188	Öõëá÷ôü ãçò+128
10189	Öõëá÷ôü ãçò+129
10190	Öõëá÷ôü ãçò+130
10191	Öõëá÷ôü ãçò+131
10192	Öõëá÷ôü ãçò+132
10193	Öõëá÷ôü ãçò+133
10194	Öõëá÷ôü ãçò+134
10195	Öõëá÷ôü ãçò+135
10196	Öõëá÷ôü ãçò+136
10197	Öõëá÷ôü ãçò+137
10198	Öõëá÷ôü ãçò+138
10199	Öõëá÷ôü ãçò+139
10200	Öõëá÷ôü ãçò+140
10201	Öõëá÷ôü ãçò+141
10202	Öõëá÷ôü ãçò+142
10203	Öõëá÷ôü ãçò+143
10204	Öõëá÷ôü ãçò+144
10205	Öõëá÷ôü ãçò+145
10206	Öõëá÷ôü ãçò+146
10207	Öõëá÷ôü ãçò+147
10208	Öõëá÷ôü ãçò+148
10209	Öõëá÷ôü ãçò+149
10210	Öõëá÷ôü ãçò+150
10211	Öõëá÷ôü ãçò+151
10212	Öõëá÷ôü ãçò+152
10213	Öõëá÷ôü ãçò+153
10214	Öõëá÷ôü ãçò+154
10215	Öõëá÷ôü ãçò+155
10216	Öõëá÷ôü ãçò+156
10217	Öõëá÷ôü ãçò+157
10218	Öõëá÷ôü ãçò+158
10219	Öõëá÷ôü ãçò+159
10220	Öõëá÷ôü ãçò+160
10221	Öõëá÷ôü ãçò+161
10222	Öõëá÷ôü ãçò+162
10223	Öõëá÷ôü ãçò+163
10224	Öõëá÷ôü ãçò+164
10225	Öõëá÷ôü ãçò+165
10226	Öõëá÷ôü ãçò+166
10227	Öõëá÷ôü ãçò+167
10228	Öõëá÷ôü ãçò+168
10229	Öõëá÷ôü ãçò+169
10230	Öõëá÷ôü ãçò+170
10231	Öõëá÷ôü ãçò+171
10232	Öõëá÷ôü ãçò+172
10233	Öõëá÷ôü ãçò+173
10234	Öõëá÷ôü ãçò+174
10235	Öõëá÷ôü ãçò+175
10236	Öõëá÷ôü ãçò+176
10237	Öõëá÷ôü ãçò+177
10238	Öõëá÷ôü ãçò+178
10239	Öõëá÷ôü ãçò+179
10240	Öõëá÷ôü ãçò+180
10241	Öõëá÷ôü ãçò+181
10242	Öõëá÷ôü ãçò+182
10243	Öõëá÷ôü ãçò+183
10244	Öõëá÷ôü ãçò+184
10245	Öõëá÷ôü ãçò+185
10246	Öõëá÷ôü ãçò+186
10247	Öõëá÷ôü ãçò+187
10248	Öõëá÷ôü ãçò+188
10249	Öõëá÷ôü ãçò+189
10250	Öõëá÷ôü ãçò+190
10251	Öõëá÷ôü ãçò+191
10252	Öõëá÷ôü ãçò+192
10253	Öõëá÷ôü ãçò+193
10254	Öõëá÷ôü ãçò+194
10255	Öõëá÷ôü ãçò+195
10256	Öõëá÷ôü ãçò+196
10257	Öõëá÷ôü ãçò+197
10258	Öõëá÷ôü ãçò+198
10259	Öõëá÷ôü ãçò+199
10260	Öõëá÷ôü ãçò+200
10290	Óêïôåéíü öõëá÷ôü+0
10291	Óêïôåéíü öõëá÷ôü+1
10292	Óêïôåéíü öõëá÷ôü+2
10293	Óêïôåéíü öõëá÷ôü+3
10294	Óêïôåéíü öõëá÷ôü+4
10295	Óêïôåéíü öõëá÷ôü+5
10296	Óêïôåéíü öõëá÷ôü+6
10297	Óêïôåéíü öõëá÷ôü+7
10298	Óêïôåéíü öõëá÷ôü+8
10299	Óêïôåéíü öõëá÷ôü+9
10300	Óêïôåéíü öõëá÷ôü+10
10301	Óêïôåéíü öõëá÷ôü+11
10302	Óêïôåéíü öõëá÷ôü+12
10303	Óêïôåéíü öõëá÷ôü+13
10304	Óêïôåéíü öõëá÷ôü+14
10305	Óêïôåéíü öõëá÷ôü+15
10306	Óêïôåéíü öõëá÷ôü+16
10307	Óêïôåéíü öõëá÷ôü+17
10308	Óêïôåéíü öõëá÷ôü+18
10309	Óêïôåéíü öõëá÷ôü+19
10310	Óêïôåéíü öõëá÷ôü+20
10311	Óêïôåéíü öõëá÷ôü+21
10312	Óêïôåéíü öõëá÷ôü+22
10313	Óêïôåéíü öõëá÷ôü+23
10314	Óêïôåéíü öõëá÷ôü+24
10315	Óêïôåéíü öõëá÷ôü+25
10316	Óêïôåéíü öõëá÷ôü+26
10317	Óêïôåéíü öõëá÷ôü+27
10318	Óêïôåéíü öõëá÷ôü+28
10319	Óêïôåéíü öõëá÷ôü+29
10320	Óêïôåéíü öõëá÷ôü+30
10321	Óêïôåéíü öõëá÷ôü+31
10322	Óêïôåéíü öõëá÷ôü+32
10323	Óêïôåéíü öõëá÷ôü+33
10324	Óêïôåéíü öõëá÷ôü+34
10325	Óêïôåéíü öõëá÷ôü+35
10326	Óêïôåéíü öõëá÷ôü+36
10327	Óêïôåéíü öõëá÷ôü+37
10328	Óêïôåéíü öõëá÷ôü+38
10329	Óêïôåéíü öõëá÷ôü+39
10330	Óêïôåéíü öõëá÷ôü+40
10331	Óêïôåéíü öõëá÷ôü+41
10332	Óêïôåéíü öõëá÷ôü+42
10333	Óêïôåéíü öõëá÷ôü+43
10334	Óêïôåéíü öõëá÷ôü+44
10335	Óêïôåéíü öõëá÷ôü+45
10336	Óêïôåéíü öõëá÷ôü+46
10337	Óêïôåéíü öõëá÷ôü+47
10338	Óêïôåéíü öõëá÷ôü+48
10339	Óêïôåéíü öõëá÷ôü+49
10340	Óêïôåéíü öõëá÷ôü+50
10341	Óêïôåéíü öõëá÷ôü+51
10342	Óêïôåéíü öõëá÷ôü+52
10343	Óêïôåéíü öõëá÷ôü+53
10344	Óêïôåéíü öõëá÷ôü+54
10345	Óêïôåéíü öõëá÷ôü+55
10346	Óêïôåéíü öõëá÷ôü+56
10347	Óêïôåéíü öõëá÷ôü+57
10348	Óêïôåéíü öõëá÷ôü+58
10349	Óêïôåéíü öõëá÷ôü+59
10350	Óêïôåéíü öõëá÷ôü+60
10351	Óêïôåéíü öõëá÷ôü+61
10352	Óêïôåéíü öõëá÷ôü+62
10353	Óêïôåéíü öõëá÷ôü+63
10354	Óêïôåéíü öõëá÷ôü+64
10355	Óêïôåéíü öõëá÷ôü+65
10356	Óêïôåéíü öõëá÷ôü+66
10357	Óêïôåéíü öõëá÷ôü+67
10358	Óêïôåéíü öõëá÷ôü+68
10359	Óêïôåéíü öõëá÷ôü+69
10360	Óêïôåéíü öõëá÷ôü+70
10361	Óêïôåéíü öõëá÷ôü+71
10362	Óêïôåéíü öõëá÷ôü+72
10363	Óêïôåéíü öõëá÷ôü+73
10364	Óêïôåéíü öõëá÷ôü+74
10365	Óêïôåéíü öõëá÷ôü+75
10366	Óêïôåéíü öõëá÷ôü+76
10367	Óêïôåéíü öõëá÷ôü+77
10368	Óêïôåéíü öõëá÷ôü+78
10369	Óêïôåéíü öõëá÷ôü+79
10370	Óêïôåéíü öõëá÷ôü+80
10371	Óêïôåéíü öõëá÷ôü+81
10372	Óêïôåéíü öõëá÷ôü+82
10373	Óêïôåéíü öõëá÷ôü+83
10374	Óêïôåéíü öõëá÷ôü+84
10375	Óêïôåéíü öõëá÷ôü+85
10376	Óêïôåéíü öõëá÷ôü+86
10377	Óêïôåéíü öõëá÷ôü+87
10378	Óêïôåéíü öõëá÷ôü+88
10379	Óêïôåéíü öõëá÷ôü+89
10380	Óêïôåéíü öõëá÷ôü+90
10381	Óêïôåéíü öõëá÷ôü+91
10382	Óêïôåéíü öõëá÷ôü+92
10383	Óêïôåéíü öõëá÷ôü+93
10384	Óêïôåéíü öõëá÷ôü+94
10385	Óêïôåéíü öõëá÷ôü+95
10386	Óêïôåéíü öõëá÷ôü+96
10387	Óêïôåéíü öõëá÷ôü+97
10388	Óêïôåéíü öõëá÷ôü+98
10389	Óêïôåéíü öõëá÷ôü+99
10390	Óêïôåéíü öõëá÷ôü+100
10391	Óêïôåéíü öõëá÷ôü+101
10392	Óêïôåéíü öõëá÷ôü+102
10393	Óêïôåéíü öõëá÷ôü+103
10394	Óêïôåéíü öõëá÷ôü+104
10395	Óêïôåéíü öõëá÷ôü+105
10396	Óêïôåéíü öõëá÷ôü+106
10397	Óêïôåéíü öõëá÷ôü+107
10398	Óêïôåéíü öõëá÷ôü+108
10399	Óêïôåéíü öõëá÷ôü+109
10400	Óêïôåéíü öõëá÷ôü+110
10401	Óêïôåéíü öõëá÷ôü+111
10402	Óêïôåéíü öõëá÷ôü+112
10403	Óêïôåéíü öõëá÷ôü+113
10404	Óêïôåéíü öõëá÷ôü+114
10405	Óêïôåéíü öõëá÷ôü+115
10406	Óêïôåéíü öõëá÷ôü+116
10407	Óêïôåéíü öõëá÷ôü+117
10408	Óêïôåéíü öõëá÷ôü+118
10409	Óêïôåéíü öõëá÷ôü+119
10410	Óêïôåéíü öõëá÷ôü+120
10411	Óêïôåéíü öõëá÷ôü+121
10412	Óêïôåéíü öõëá÷ôü+122
10413	Óêïôåéíü öõëá÷ôü+123
10414	Óêïôåéíü öõëá÷ôü+124
10415	Óêïôåéíü öõëá÷ôü+125
10416	Óêïôåéíü öõëá÷ôü+126
10417	Óêïôåéíü öõëá÷ôü+127
10418	Óêïôåéíü öõëá÷ôü+128
10419	Óêïôåéíü öõëá÷ôü+129
10420	Óêïôåéíü öõëá÷ôü+130
10421	Óêïôåéíü öõëá÷ôü+131
10422	Óêïôåéíü öõëá÷ôü+132
10423	Óêïôåéíü öõëá÷ôü+133
10424	Óêïôåéíü öõëá÷ôü+134
10425	Óêïôåéíü öõëá÷ôü+135
10426	Óêïôåéíü öõëá÷ôü+136
10427	Óêïôåéíü öõëá÷ôü+137
10428	Óêïôåéíü öõëá÷ôü+138
10429	Óêïôåéíü öõëá÷ôü+139
10430	Óêïôåéíü öõëá÷ôü+140
10431	Óêïôåéíü öõëá÷ôü+141
10432	Óêïôåéíü öõëá÷ôü+142
10433	Óêïôåéíü öõëá÷ôü+143
10434	Óêïôåéíü öõëá÷ôü+144
10435	Óêïôåéíü öõëá÷ôü+145
10436	Óêïôåéíü öõëá÷ôü+146
10437	Óêïôåéíü öõëá÷ôü+147
10438	Óêïôåéíü öõëá÷ôü+148
10439	Óêïôåéíü öõëá÷ôü+149
10440	Óêïôåéíü öõëá÷ôü+150
10441	Óêïôåéíü öõëá÷ôü+151
10442	Óêïôåéíü öõëá÷ôü+152
10443	Óêïôåéíü öõëá÷ôü+153
10444	Óêïôåéíü öõëá÷ôü+154
10445	Óêïôåéíü öõëá÷ôü+155
10446	Óêïôåéíü öõëá÷ôü+156
10447	Óêïôåéíü öõëá÷ôü+157
10448	Óêïôåéíü öõëá÷ôü+158
10449	Óêïôåéíü öõëá÷ôü+159
10450	Óêïôåéíü öõëá÷ôü+160
10451	Óêïôåéíü öõëá÷ôü+161
10452	Óêïôåéíü öõëá÷ôü+162
10453	Óêïôåéíü öõëá÷ôü+163
10454	Óêïôåéíü öõëá÷ôü+164
10455	Óêïôåéíü öõëá÷ôü+165
10456	Óêïôåéíü öõëá÷ôü+166
10457	Óêïôåéíü öõëá÷ôü+167
10458	Óêïôåéíü öõëá÷ôü+168
10459	Óêïôåéíü öõëá÷ôü+169
10460	Óêïôåéíü öõëá÷ôü+170
10461	Óêïôåéíü öõëá÷ôü+171
10462	Óêïôåéíü öõëá÷ôü+172
10463	Óêïôåéíü öõëá÷ôü+173
10464	Óêïôåéíü öõëá÷ôü+174
10465	Óêïôåéíü öõëá÷ôü+175
10466	Óêïôåéíü öõëá÷ôü+176
10467	Óêïôåéíü öõëá÷ôü+177
10468	Óêïôåéíü öõëá÷ôü+178
10469	Óêïôåéíü öõëá÷ôü+179
10470	Óêïôåéíü öõëá÷ôü+180
10471	Óêïôåéíü öõëá÷ôü+181
10472	Óêïôåéíü öõëá÷ôü+182
10473	Óêïôåéíü öõëá÷ôü+183
10474	Óêïôåéíü öõëá÷ôü+184
10475	Óêïôåéíü öõëá÷ôü+185
10476	Óêïôåéíü öõëá÷ôü+186
10477	Óêïôåéíü öõëá÷ôü+187
10478	Óêïôåéíü öõëá÷ôü+188
10479	Óêïôåéíü öõëá÷ôü+189
10480	Óêïôåéíü öõëá÷ôü+190
10481	Óêïôåéíü öõëá÷ôü+191
10482	Óêïôåéíü öõëá÷ôü+192
10483	Óêïôåéíü öõëá÷ôü+193
10484	Óêïôåéíü öõëá÷ôü+194
10485	Óêïôåéíü öõëá÷ôü+195
10486	Óêïôåéíü öõëá÷ôü+196
10487	Óêïôåéíü öõëá÷ôü+197
10488	Óêïôåéíü öõëá÷ôü+198
10489	Óêïôåéíü öõëá÷ôü+199
10490	Óêïôåéíü öõëá÷ôü+200
10520	Öõëá÷ôü áíİìïõ+0
10521	Öõëá÷ôü áíİìïõ+1
10522	Öõëá÷ôü áíİìïõ+2
10523	Öõëá÷ôü áíİìïõ+3
10524	Öõëá÷ôü áíİìïõ+4
10525	Öõëá÷ôü áíİìïõ+5
10526	Öõëá÷ôü áíİìïõ+6
10527	Öõëá÷ôü áíİìïõ+7
10528	Öõëá÷ôü áíİìïõ+8
10529	Öõëá÷ôü áíİìïõ+9
10530	Öõëá÷ôü áíİìïõ+10
10531	Öõëá÷ôü áíİìïõ+11
10532	Öõëá÷ôü áíİìïõ+12
10533	Öõëá÷ôü áíİìïõ+13
10534	Öõëá÷ôü áíİìïõ+14
10535	Öõëá÷ôü áíİìïõ+15
10536	Öõëá÷ôü áíİìïõ+16
10537	Öõëá÷ôü áíİìïõ+17
10538	Öõëá÷ôü áíİìïõ+18
10539	Öõëá÷ôü áíİìïõ+19
10540	Öõëá÷ôü áíİìïõ+20
10541	Öõëá÷ôü áíİìïõ+21
10542	Öõëá÷ôü áíİìïõ+22
10543	Öõëá÷ôü áíİìïõ+23
10544	Öõëá÷ôü áíİìïõ+24
10545	Öõëá÷ôü áíİìïõ+25
10546	Öõëá÷ôü áíİìïõ+26
10547	Öõëá÷ôü áíİìïõ+27
10548	Öõëá÷ôü áíİìïõ+28
10549	Öõëá÷ôü áíİìïõ+29
10550	Öõëá÷ôü áíİìïõ+30
10551	Öõëá÷ôü áíİìïõ+31
10552	Öõëá÷ôü áíİìïõ+32
10553	Öõëá÷ôü áíİìïõ+33
10554	Öõëá÷ôü áíİìïõ+34
10555	Öõëá÷ôü áíİìïõ+35
10556	Öõëá÷ôü áíİìïõ+36
10557	Öõëá÷ôü áíİìïõ+37
10558	Öõëá÷ôü áíİìïõ+38
10559	Öõëá÷ôü áíİìïõ+39
10560	Öõëá÷ôü áíİìïõ+40
10561	Öõëá÷ôü áíİìïõ+41
10562	Öõëá÷ôü áíİìïõ+42
10563	Öõëá÷ôü áíİìïõ+43
10564	Öõëá÷ôü áíİìïõ+44
10565	Öõëá÷ôü áíİìïõ+45
10566	Öõëá÷ôü áíİìïõ+46
10567	Öõëá÷ôü áíİìïõ+47
10568	Öõëá÷ôü áíİìïõ+48
10569	Öõëá÷ôü áíİìïõ+49
10570	Öõëá÷ôü áíİìïõ+50
10571	Öõëá÷ôü áíİìïõ+51
10572	Öõëá÷ôü áíİìïõ+52
10573	Öõëá÷ôü áíİìïõ+53
10574	Öõëá÷ôü áíİìïõ+54
10575	Öõëá÷ôü áíİìïõ+55
10576	Öõëá÷ôü áíİìïõ+56
10577	Öõëá÷ôü áíİìïõ+57
10578	Öõëá÷ôü áíİìïõ+58
10579	Öõëá÷ôü áíİìïõ+59
10580	Öõëá÷ôü áíİìïõ+60
10581	Öõëá÷ôü áíİìïõ+61
10582	Öõëá÷ôü áíİìïõ+62
10583	Öõëá÷ôü áíİìïõ+63
10584	Öõëá÷ôü áíİìïõ+64
10585	Öõëá÷ôü áíİìïõ+65
10586	Öõëá÷ôü áíİìïõ+66
10587	Öõëá÷ôü áíİìïõ+67
10588	Öõëá÷ôü áíİìïõ+68
10589	Öõëá÷ôü áíİìïõ+69
10590	Öõëá÷ôü áíİìïõ+70
10591	Öõëá÷ôü áíİìïõ+71
10592	Öõëá÷ôü áíİìïõ+72
10593	Öõëá÷ôü áíİìïõ+73
10594	Öõëá÷ôü áíİìïõ+74
10595	Öõëá÷ôü áíİìïõ+75
10596	Öõëá÷ôü áíİìïõ+76
10597	Öõëá÷ôü áíİìïõ+77
10598	Öõëá÷ôü áíİìïõ+78
10599	Öõëá÷ôü áíİìïõ+79
10600	Öõëá÷ôü áíİìïõ+80
10601	Öõëá÷ôü áíİìïõ+81
10602	Öõëá÷ôü áíİìïõ+82
10603	Öõëá÷ôü áíİìïõ+83
10604	Öõëá÷ôü áíİìïõ+84
10605	Öõëá÷ôü áíİìïõ+85
10606	Öõëá÷ôü áíİìïõ+86
10607	Öõëá÷ôü áíİìïõ+87
10608	Öõëá÷ôü áíİìïõ+88
10609	Öõëá÷ôü áíİìïõ+89
10610	Öõëá÷ôü áíİìïõ+90
10611	Öõëá÷ôü áíİìïõ+91
10612	Öõëá÷ôü áíİìïõ+92
10613	Öõëá÷ôü áíİìïõ+93
10614	Öõëá÷ôü áíİìïõ+94
