VNUM	LOCALE_NAME
10154	ÊÚæíĞÉ ÇáÃÑÖ+94
10155	ÊÚæíĞÉ ÇáÃÑÖ+95
10156	ÊÚæíĞÉ ÇáÃÑÖ+96
10157	ÊÚæíĞÉ ÇáÃÑÖ+97
10158	ÊÚæíĞÉ ÇáÃÑÖ+98
10159	ÊÚæíĞÉ ÇáÃÑÖ+99
10160	ÊÚæíĞÉ ÇáÃÑÖ+100
10161	ÊÚæíĞÉ ÇáÃÑÖ+101
10162	ÊÚæíĞÉ ÇáÃÑÖ+102
10163	ÊÚæíĞÉ ÇáÃÑÖ+103
10164	ÊÚæíĞÉ ÇáÃÑÖ+104
10165	ÊÚæíĞÉ ÇáÃÑÖ+105
10166	ÊÚæíĞÉ ÇáÃÑÖ+106
10167	ÊÚæíĞÉ ÇáÃÑÖ+107
10168	ÊÚæíĞÉ ÇáÃÑÖ+108
10169	ÊÚæíĞÉ ÇáÃÑÖ+109
10170	ÊÚæíĞÉ ÇáÃÑÖ+110
10171	ÊÚæíĞÉ ÇáÃÑÖ+111
10172	ÊÚæíĞÉ ÇáÃÑÖ+112
10173	ÊÚæíĞÉ ÇáÃÑÖ+113
10174	ÊÚæíĞÉ ÇáÃÑÖ+114
10175	ÊÚæíĞÉ ÇáÃÑÖ+115
10176	ÊÚæíĞÉ ÇáÃÑÖ+116
10177	ÊÚæíĞÉ ÇáÃÑÖ+117
10178	ÊÚæíĞÉ ÇáÃÑÖ+118
10179	ÊÚæíĞÉ ÇáÃÑÖ+119
10180	ÊÚæíĞÉ ÇáÃÑÖ+120
10181	ÊÚæíĞÉ ÇáÃÑÖ+121
10182	ÊÚæíĞÉ ÇáÃÑÖ+122
10183	ÊÚæíĞÉ ÇáÃÑÖ+123
10184	ÊÚæíĞÉ ÇáÃÑÖ+124
10185	ÊÚæíĞÉ ÇáÃÑÖ+125
10186	ÊÚæíĞÉ ÇáÃÑÖ+126
10187	ÊÚæíĞÉ ÇáÃÑÖ+127
10188	ÊÚæíĞÉ ÇáÃÑÖ+128
10189	ÊÚæíĞÉ ÇáÃÑÖ+129
10190	ÊÚæíĞÉ ÇáÃÑÖ+130
10191	ÊÚæíĞÉ ÇáÃÑÖ+131
10192	ÊÚæíĞÉ ÇáÃÑÖ+132
10193	ÊÚæíĞÉ ÇáÃÑÖ+133
10194	ÊÚæíĞÉ ÇáÃÑÖ+134
10195	ÊÚæíĞÉ ÇáÃÑÖ+135
10196	ÊÚæíĞÉ ÇáÃÑÖ+136
10197	ÊÚæíĞÉ ÇáÃÑÖ+137
10198	ÊÚæíĞÉ ÇáÃÑÖ+138
10199	ÊÚæíĞÉ ÇáÃÑÖ+139
10200	ÊÚæíĞÉ ÇáÃÑÖ+140
10201	ÊÚæíĞÉ ÇáÃÑÖ+141
10202	ÊÚæíĞÉ ÇáÃÑÖ+142
10203	ÊÚæíĞÉ ÇáÃÑÖ+143
10204	ÊÚæíĞÉ ÇáÃÑÖ+144
10205	ÊÚæíĞÉ ÇáÃÑÖ+145
10206	ÊÚæíĞÉ ÇáÃÑÖ+146
10207	ÊÚæíĞÉ ÇáÃÑÖ+147
10208	ÊÚæíĞÉ ÇáÃÑÖ+148
10209	ÊÚæíĞÉ ÇáÃÑÖ+149
10210	ÊÚæíĞÉ ÇáÃÑÖ+150
10211	ÊÚæíĞÉ ÇáÃÑÖ+151
10212	ÊÚæíĞÉ ÇáÃÑÖ+152
10213	ÊÚæíĞÉ ÇáÃÑÖ+153
10214	ÊÚæíĞÉ ÇáÃÑÖ+154
10215	ÊÚæíĞÉ ÇáÃÑÖ+155
10216	ÊÚæíĞÉ ÇáÃÑÖ+156
10217	ÊÚæíĞÉ ÇáÃÑÖ+157
10218	ÊÚæíĞÉ ÇáÃÑÖ+158
10219	ÊÚæíĞÉ ÇáÃÑÖ+159
10220	ÊÚæíĞÉ ÇáÃÑÖ+160
10221	ÊÚæíĞÉ ÇáÃÑÖ+161
10222	ÊÚæíĞÉ ÇáÃÑÖ+162
10223	ÊÚæíĞÉ ÇáÃÑÖ+163
10224	ÊÚæíĞÉ ÇáÃÑÖ+164
10225	ÊÚæíĞÉ ÇáÃÑÖ+165
10226	ÊÚæíĞÉ ÇáÃÑÖ+166
10227	ÊÚæíĞÉ ÇáÃÑÖ+167
10228	ÊÚæíĞÉ ÇáÃÑÖ+168
10229	ÊÚæíĞÉ ÇáÃÑÖ+169
10230	ÊÚæíĞÉ ÇáÃÑÖ+170
10231	ÊÚæíĞÉ ÇáÃÑÖ+171
10232	ÊÚæíĞÉ ÇáÃÑÖ+172
10233	ÊÚæíĞÉ ÇáÃÑÖ+173
10234	ÊÚæíĞÉ ÇáÃÑÖ+174
10235	ÊÚæíĞÉ ÇáÃÑÖ+175
10236	ÊÚæíĞÉ ÇáÃÑÖ+176
10237	ÊÚæíĞÉ ÇáÃÑÖ+177
10238	ÊÚæíĞÉ ÇáÃÑÖ+178
10239	ÊÚæíĞÉ ÇáÃÑÖ+179
10240	ÊÚæíĞÉ ÇáÃÑÖ+180
10241	ÊÚæíĞÉ ÇáÃÑÖ+181
10242	ÊÚæíĞÉ ÇáÃÑÖ+182
10243	ÊÚæíĞÉ ÇáÃÑÖ+183
10244	ÊÚæíĞÉ ÇáÃÑÖ+184
10245	ÊÚæíĞÉ ÇáÃÑÖ+185
10246	ÊÚæíĞÉ ÇáÃÑÖ+186
10247	ÊÚæíĞÉ ÇáÃÑÖ+187
10248	ÊÚæíĞÉ ÇáÃÑÖ+188
10249	ÊÚæíĞÉ ÇáÃÑÖ+189
10250	ÊÚæíĞÉ ÇáÃÑÖ+190
10251	ÊÚæíĞÉ ÇáÃÑÖ+191
10252	ÊÚæíĞÉ ÇáÃÑÖ+192
10253	ÊÚæíĞÉ ÇáÃÑÖ+193
10254	ÊÚæíĞÉ ÇáÃÑÖ+194
10255	ÊÚæíĞÉ ÇáÃÑÖ+195
10256	ÊÚæíĞÉ ÇáÃÑÖ+196
10257	ÊÚæíĞÉ ÇáÃÑÖ+197
10258	ÊÚæíĞÉ ÇáÃÑÖ+198
10259	ÊÚæíĞÉ ÇáÃÑÖ+199
10260	ÊÚæíĞÉ ÇáÃÑÖ+200
10290	ÊÚæíĞÉ ÇáÙáÇã+0
10291	ÊÚæíĞÉ ÇáÙáÇã+1
10292	ÊÚæíĞÉ ÇáÙáÇã+2
10293	ÊÚæíĞÉ ÇáÙáÇã+3
10294	ÊÚæíĞÉ ÇáÙáÇã+4
10295	ÊÚæíĞÉ ÇáÙáÇã+5
10296	ÊÚæíĞÉ ÇáÙáÇã+6
10297	ÊÚæíĞÉ ÇáÙáÇã+7
10298	ÊÚæíĞÉ ÇáÙáÇã+8
10299	ÊÚæíĞÉ ÇáÙáÇã+9
10300	ÊÚæíĞÉ ÇáÙáÇã+10
10301	ÊÚæíĞÉ ÇáÙáÇã+11
10302	ÊÚæíĞÉ ÇáÙáÇã+12
10303	ÊÚæíĞÉ ÇáÙáÇã+13
10304	ÊÚæíĞÉ ÇáÙáÇã+14
10305	ÊÚæíĞÉ ÇáÙáÇã+15
10306	ÊÚæíĞÉ ÇáÙáÇã+16
10307	ÊÚæíĞÉ ÇáÙáÇã+17
10308	ÊÚæíĞÉ ÇáÙáÇã+18
10309	ÊÚæíĞÉ ÇáÙáÇã+19
10310	ÊÚæíĞÉ ÇáÙáÇã+20
10311	ÊÚæíĞÉ ÇáÙáÇã+21
10312	ÊÚæíĞÉ ÇáÙáÇã+22
10313	ÊÚæíĞÉ ÇáÙáÇã+23
10314	ÊÚæíĞÉ ÇáÙáÇã+24
10315	ÊÚæíĞÉ ÇáÙáÇã+25
10316	ÊÚæíĞÉ ÇáÙáÇã+26
10317	ÊÚæíĞÉ ÇáÙáÇã+27
10318	ÊÚæíĞÉ ÇáÙáÇã+28
10319	ÊÚæíĞÉ ÇáÙáÇã+29
10320	ÊÚæíĞÉ ÇáÙáÇã+30
10321	ÊÚæíĞÉ ÇáÙáÇã+31
10322	ÊÚæíĞÉ ÇáÙáÇã+32
10323	ÊÚæíĞÉ ÇáÙáÇã+33
10324	ÊÚæíĞÉ ÇáÙáÇã+34
10325	ÊÚæíĞÉ ÇáÙáÇã+35
10326	ÊÚæíĞÉ ÇáÙáÇã+36
10327	ÊÚæíĞÉ ÇáÙáÇã+37
10328	ÊÚæíĞÉ ÇáÙáÇã+38
10329	ÊÚæíĞÉ ÇáÙáÇã+39
10330	ÊÚæíĞÉ ÇáÙáÇã+40
10331	ÊÚæíĞÉ ÇáÙáÇã+41
10332	ÊÚæíĞÉ ÇáÙáÇã+42
10333	ÊÚæíĞÉ ÇáÙáÇã+43
10334	ÊÚæíĞÉ ÇáÙáÇã+44
10335	ÊÚæíĞÉ ÇáÙáÇã+45
10336	ÊÚæíĞÉ ÇáÙáÇã+46
10337	ÊÚæíĞÉ ÇáÙáÇã+47
10338	ÊÚæíĞÉ ÇáÙáÇã+48
10339	ÊÚæíĞÉ ÇáÙáÇã+49
10340	ÊÚæíĞÉ ÇáÙáÇã+50
10341	ÊÚæíĞÉ ÇáÙáÇã+51
10342	ÊÚæíĞÉ ÇáÙáÇã+52
10343	ÊÚæíĞÉ ÇáÙáÇã+53
10344	ÊÚæíĞÉ ÇáÙáÇã+54
10345	ÊÚæíĞÉ ÇáÙáÇã+55
10346	ÊÚæíĞÉ ÇáÙáÇã+56
10347	ÊÚæíĞÉ ÇáÙáÇã+57
10348	ÊÚæíĞÉ ÇáÙáÇã+58
10349	ÊÚæíĞÉ ÇáÙáÇã+59
10350	ÊÚæíĞÉ ÇáÙáÇã+60
10351	ÊÚæíĞÉ ÇáÙáÇã+61
10352	ÊÚæíĞÉ ÇáÙáÇã+62
10353	ÊÚæíĞÉ ÇáÙáÇã+63
10354	ÊÚæíĞÉ ÇáÙáÇã+64
10355	ÊÚæíĞÉ ÇáÙáÇã+65
10356	ÊÚæíĞÉ ÇáÙáÇã+66
10357	ÊÚæíĞÉ ÇáÙáÇã+67
10358	ÊÚæíĞÉ ÇáÙáÇã+68
10359	ÊÚæíĞÉ ÇáÙáÇã+69
10360	ÊÚæíĞÉ ÇáÙáÇã+70
10361	ÊÚæíĞÉ ÇáÙáÇã+71
10362	ÊÚæíĞÉ ÇáÙáÇã+72
10363	ÊÚæíĞÉ ÇáÙáÇã+73
10364	ÊÚæíĞÉ ÇáÙáÇã+74
10365	ÊÚæíĞÉ ÇáÙáÇã+75
10366	ÊÚæíĞÉ ÇáÙáÇã+76
10367	ÊÚæíĞÉ ÇáÙáÇã+77
10368	ÊÚæíĞÉ ÇáÙáÇã+78
10369	ÊÚæíĞÉ ÇáÙáÇã+79
10370	ÊÚæíĞÉ ÇáÙáÇã+80
10371	ÊÚæíĞÉ ÇáÙáÇã+81
10372	ÊÚæíĞÉ ÇáÙáÇã+82
10373	ÊÚæíĞÉ ÇáÙáÇã+83
10374	ÊÚæíĞÉ ÇáÙáÇã+84
10375	ÊÚæíĞÉ ÇáÙáÇã+85
10376	ÊÚæíĞÉ ÇáÙáÇã+86
10377	ÊÚæíĞÉ ÇáÙáÇã+87
10378	ÊÚæíĞÉ ÇáÙáÇã+88
10379	ÊÚæíĞÉ ÇáÙáÇã+89
10380	ÊÚæíĞÉ ÇáÙáÇã+90
10381	ÊÚæíĞÉ ÇáÙáÇã+91
10382	ÊÚæíĞÉ ÇáÙáÇã+92
10383	ÊÚæíĞÉ ÇáÙáÇã+93
10384	ÊÚæíĞÉ ÇáÙáÇã+94
10385	ÊÚæíĞÉ ÇáÙáÇã+95
10386	ÊÚæíĞÉ ÇáÙáÇã+96
10387	ÊÚæíĞÉ ÇáÙáÇã+97
10388	ÊÚæíĞÉ ÇáÙáÇã+98
10389	ÊÚæíĞÉ ÇáÙáÇã+99
10390	ÊÚæíĞÉ ÇáÙáÇã+100
10391	ÊÚæíĞÉ ÇáÙáÇã+101
10392	ÊÚæíĞÉ ÇáÙáÇã+102
10393	ÊÚæíĞÉ ÇáÙáÇã+103
10394	ÊÚæíĞÉ ÇáÙáÇã+104
10395	ÊÚæíĞÉ ÇáÙáÇã+105
10396	ÊÚæíĞÉ ÇáÙáÇã+106
10397	ÊÚæíĞÉ ÇáÙáÇã+107
10398	ÊÚæíĞÉ ÇáÙáÇã+108
10399	ÊÚæíĞÉ ÇáÙáÇã+109
10400	ÊÚæíĞÉ ÇáÙáÇã+110
10401	ÊÚæíĞÉ ÇáÙáÇã+111
10402	ÊÚæíĞÉ ÇáÙáÇã+112
10403	ÊÚæíĞÉ ÇáÙáÇã+113
10404	ÊÚæíĞÉ ÇáÙáÇã+114
10405	ÊÚæíĞÉ ÇáÙáÇã+115
10406	ÊÚæíĞÉ ÇáÙáÇã+116
10407	ÊÚæíĞÉ ÇáÙáÇã+117
10408	ÊÚæíĞÉ ÇáÙáÇã+118
10409	ÊÚæíĞÉ ÇáÙáÇã+119
10410	ÊÚæíĞÉ ÇáÙáÇã+120
10411	ÊÚæíĞÉ ÇáÙáÇã+121
10412	ÊÚæíĞÉ ÇáÙáÇã+122
10413	ÊÚæíĞÉ ÇáÙáÇã+123
10414	ÊÚæíĞÉ ÇáÙáÇã+124
10415	ÊÚæíĞÉ ÇáÙáÇã+125
10416	ÊÚæíĞÉ ÇáÙáÇã+126
10417	ÊÚæíĞÉ ÇáÙáÇã+127
10418	ÊÚæíĞÉ ÇáÙáÇã+128
10419	ÊÚæíĞÉ ÇáÙáÇã+129
10420	ÊÚæíĞÉ ÇáÙáÇã+130
10421	ÊÚæíĞÉ ÇáÙáÇã+131
10422	ÊÚæíĞÉ ÇáÙáÇã+132
10423	ÊÚæíĞÉ ÇáÙáÇã+133
10424	ÊÚæíĞÉ ÇáÙáÇã+134
10425	ÊÚæíĞÉ ÇáÙáÇã+135
10426	ÊÚæíĞÉ ÇáÙáÇã+136
10427	ÊÚæíĞÉ ÇáÙáÇã+137
10428	ÊÚæíĞÉ ÇáÙáÇã+138
10429	ÊÚæíĞÉ ÇáÙáÇã+139
10430	ÊÚæíĞÉ ÇáÙáÇã+140
10431	ÊÚæíĞÉ ÇáÙáÇã+141
10432	ÊÚæíĞÉ ÇáÙáÇã+142
10433	ÊÚæíĞÉ ÇáÙáÇã+143
10434	ÊÚæíĞÉ ÇáÙáÇã+144
10435	ÊÚæíĞÉ ÇáÙáÇã+145
10436	ÊÚæíĞÉ ÇáÙáÇã+146
10437	ÊÚæíĞÉ ÇáÙáÇã+147
10438	ÊÚæíĞÉ ÇáÙáÇã+148
10439	ÊÚæíĞÉ ÇáÙáÇã+149
10440	ÊÚæíĞÉ ÇáÙáÇã+150
10441	ÊÚæíĞÉ ÇáÙáÇã+151
10442	ÊÚæíĞÉ ÇáÙáÇã+152
10443	ÊÚæíĞÉ ÇáÙáÇã+153
10444	ÊÚæíĞÉ ÇáÙáÇã+154
10445	ÊÚæíĞÉ ÇáÙáÇã+155
10446	ÊÚæíĞÉ ÇáÙáÇã+156
10447	ÊÚæíĞÉ ÇáÙáÇã+157
10448	ÊÚæíĞÉ ÇáÙáÇã+158
10449	ÊÚæíĞÉ ÇáÙáÇã+159
10450	ÊÚæíĞÉ ÇáÙáÇã+160
10451	ÊÚæíĞÉ ÇáÙáÇã+161
10452	ÊÚæíĞÉ ÇáÙáÇã+162
10453	ÊÚæíĞÉ ÇáÙáÇã+163
10454	ÊÚæíĞÉ ÇáÙáÇã+164
10455	ÊÚæíĞÉ ÇáÙáÇã+165
10456	ÊÚæíĞÉ ÇáÙáÇã+166
10457	ÊÚæíĞÉ ÇáÙáÇã+167
10458	ÊÚæíĞÉ ÇáÙáÇã+168
10459	ÊÚæíĞÉ ÇáÙáÇã+169
10460	ÊÚæíĞÉ ÇáÙáÇã+170
10461	ÊÚæíĞÉ ÇáÙáÇã+171
10462	ÊÚæíĞÉ ÇáÙáÇã+172
10463	ÊÚæíĞÉ ÇáÙáÇã+173
10464	ÊÚæíĞÉ ÇáÙáÇã+174
10465	ÊÚæíĞÉ ÇáÙáÇã+175
10466	ÊÚæíĞÉ ÇáÙáÇã+176
10467	ÊÚæíĞÉ ÇáÙáÇã+177
10468	ÊÚæíĞÉ ÇáÙáÇã+178
10469	ÊÚæíĞÉ ÇáÙáÇã+179
10470	ÊÚæíĞÉ ÇáÙáÇã+180
10471	ÊÚæíĞÉ ÇáÙáÇã+181
10472	ÊÚæíĞÉ ÇáÙáÇã+182
10473	ÊÚæíĞÉ ÇáÙáÇã+183
10474	ÊÚæíĞÉ ÇáÙáÇã+184
10475	ÊÚæíĞÉ ÇáÙáÇã+185
10476	ÊÚæíĞÉ ÇáÙáÇã+186
10477	ÊÚæíĞÉ ÇáÙáÇã+187
10478	ÊÚæíĞÉ ÇáÙáÇã+188
10479	ÊÚæíĞÉ ÇáÙáÇã+189
10480	ÊÚæíĞÉ ÇáÙáÇã+190
10481	ÊÚæíĞÉ ÇáÙáÇã+191
10482	ÊÚæíĞÉ ÇáÙáÇã+192
10483	ÊÚæíĞÉ ÇáÙáÇã+193
10484	ÊÚæíĞÉ ÇáÙáÇã+194
10485	ÊÚæíĞÉ ÇáÙáÇã+195
10486	ÊÚæíĞÉ ÇáÙáÇã+196
10487	ÊÚæíĞÉ ÇáÙáÇã+197
10488	ÊÚæíĞÉ ÇáÙáÇã+198
10489	ÊÚæíĞÉ ÇáÙáÇã+199
10490	ÊÚæíĞÉ ÇáÙáÇã+200
10520	ÊÚæíĞÉ ÇáÑíÇÍ+0
10521	ÊÚæíĞÉ ÇáÑíÇÍ+1
10522	ÊÚæíĞÉ ÇáÑíÇÍ+2
10523	ÊÚæíĞÉ ÇáÑíÇÍ+3
10524	ÊÚæíĞÉ ÇáÑíÇÍ+4
10525	ÊÚæíĞÉ ÇáÑíÇÍ+5
10526	ÊÚæíĞÉ ÇáÑíÇÍ+6
10527	ÊÚæíĞÉ ÇáÑíÇÍ+7
10528	ÊÚæíĞÉ ÇáÑíÇÍ+8
10529	ÊÚæíĞÉ ÇáÑíÇÍ+9
10530	ÊÚæíĞÉ ÇáÑíÇÍ+10
10531	ÊÚæíĞÉ ÇáÑíÇÍ+11
10532	ÊÚæíĞÉ ÇáÑíÇÍ+12
10533	ÊÚæíĞÉ ÇáÑíÇÍ+13
10534	ÊÚæíĞÉ ÇáÑíÇÍ+14
10535	ÊÚæíĞÉ ÇáÑíÇÍ+15
10536	ÊÚæíĞÉ ÇáÑíÇÍ+16
10537	ÊÚæíĞÉ ÇáÑíÇÍ+17
10538	ÊÚæíĞÉ ÇáÑíÇÍ+18
10539	ÊÚæíĞÉ ÇáÑíÇÍ+19
10540	ÊÚæíĞÉ ÇáÑíÇÍ+20
10541	ÊÚæíĞÉ ÇáÑíÇÍ+21
10542	ÊÚæíĞÉ ÇáÑíÇÍ+22
10543	ÊÚæíĞÉ ÇáÑíÇÍ+23
10544	ÊÚæíĞÉ ÇáÑíÇÍ+24
10545	ÊÚæíĞÉ ÇáÑíÇÍ+25
10546	ÊÚæíĞÉ ÇáÑíÇÍ+26
10547	ÊÚæíĞÉ ÇáÑíÇÍ+27
10548	ÊÚæíĞÉ ÇáÑíÇÍ+28
10549	ÊÚæíĞÉ ÇáÑíÇÍ+29
10550	ÊÚæíĞÉ ÇáÑíÇÍ+30
10551	ÊÚæíĞÉ ÇáÑíÇÍ+31
10552	ÊÚæíĞÉ ÇáÑíÇÍ+32
10553	ÊÚæíĞÉ ÇáÑíÇÍ+33
10554	ÊÚæíĞÉ ÇáÑíÇÍ+34
10555	ÊÚæíĞÉ ÇáÑíÇÍ+35
10556	ÊÚæíĞÉ ÇáÑíÇÍ+36
10557	ÊÚæíĞÉ ÇáÑíÇÍ+37
10558	ÊÚæíĞÉ ÇáÑíÇÍ+38
10559	ÊÚæíĞÉ ÇáÑíÇÍ+39
10560	ÊÚæíĞÉ ÇáÑíÇÍ+40
10561	ÊÚæíĞÉ ÇáÑíÇÍ+41
10562	ÊÚæíĞÉ ÇáÑíÇÍ+42
10563	ÊÚæíĞÉ ÇáÑíÇÍ+43
10564	ÊÚæíĞÉ ÇáÑíÇÍ+44
10565	ÊÚæíĞÉ ÇáÑíÇÍ+45
10566	ÊÚæíĞÉ ÇáÑíÇÍ+46
10567	ÊÚæíĞÉ ÇáÑíÇÍ+47
10568	ÊÚæíĞÉ ÇáÑíÇÍ+48
10569	ÊÚæíĞÉ ÇáÑíÇÍ+49
10570	ÊÚæíĞÉ ÇáÑíÇÍ+50
10571	ÊÚæíĞÉ ÇáÑíÇÍ+51
10572	ÊÚæíĞÉ ÇáÑíÇÍ+52
10573	ÊÚæíĞÉ ÇáÑíÇÍ+53
10574	ÊÚæíĞÉ ÇáÑíÇÍ+54
10575	ÊÚæíĞÉ ÇáÑíÇÍ+55
10576	ÊÚæíĞÉ ÇáÑíÇÍ+56
10577	ÊÚæíĞÉ ÇáÑíÇÍ+57
10578	ÊÚæíĞÉ ÇáÑíÇÍ+58
10579	ÊÚæíĞÉ ÇáÑíÇÍ+59
10580	ÊÚæíĞÉ ÇáÑíÇÍ+60
10581	ÊÚæíĞÉ ÇáÑíÇÍ+61
10582	ÊÚæíĞÉ ÇáÑíÇÍ+62
10583	ÊÚæíĞÉ ÇáÑíÇÍ+63
10584	ÊÚæíĞÉ ÇáÑíÇÍ+64
10585	ÊÚæíĞÉ ÇáÑíÇÍ+65
10586	ÊÚæíĞÉ ÇáÑíÇÍ+66
10587	ÊÚæíĞÉ ÇáÑíÇÍ+67
10588	ÊÚæíĞÉ ÇáÑíÇÍ+68
10589	ÊÚæíĞÉ ÇáÑíÇÍ+69
10590	ÊÚæíĞÉ ÇáÑíÇÍ+70
10591	ÊÚæíĞÉ ÇáÑíÇÍ+71
10592	ÊÚæíĞÉ ÇáÑíÇÍ+72
10593	ÊÚæíĞÉ ÇáÑíÇÍ+73
10594	ÊÚæíĞÉ ÇáÑíÇÍ+74
10595	ÊÚæíĞÉ ÇáÑíÇÍ+75
10596	ÊÚæíĞÉ ÇáÑíÇÍ+76
10597	ÊÚæíĞÉ ÇáÑíÇÍ+77
10598	ÊÚæíĞÉ ÇáÑíÇÍ+78
10599	ÊÚæíĞÉ ÇáÑíÇÍ+79
10600	ÊÚæíĞÉ ÇáÑíÇÍ+80
10601	ÊÚæíĞÉ ÇáÑíÇÍ+81
10602	ÊÚæíĞÉ ÇáÑíÇÍ+82
10603	ÊÚæíĞÉ ÇáÑíÇÍ+83
10604	ÊÚæíĞÉ ÇáÑíÇÍ+84
10605	ÊÚæíĞÉ ÇáÑíÇÍ+85
10606	ÊÚæíĞÉ ÇáÑíÇÍ+86
10607	ÊÚæíĞÉ ÇáÑíÇÍ+87
10608	ÊÚæíĞÉ ÇáÑíÇÍ+88
10609	ÊÚæíĞÉ ÇáÑíÇÍ+89
10610	ÊÚæíĞÉ ÇáÑíÇÍ+90
10611	ÊÚæíĞÉ ÇáÑíÇÍ+91
10612	ÊÚæíĞÉ ÇáÑíÇÍ+92
10613	ÊÚæíĞÉ ÇáÑíÇÍ+93
10614	ÊÚæíĞÉ ÇáÑíÇÍ+94
10615	ÊÚæíĞÉ ÇáÑíÇÍ+95
10616	ÊÚæíĞÉ ÇáÑíÇÍ+96
10617	ÊÚæíĞÉ ÇáÑíÇÍ+97
10618	ÊÚæíĞÉ ÇáÑíÇÍ+98
10619	ÊÚæíĞÉ ÇáÑíÇÍ+99
10620	ÊÚæíĞÉ ÇáÑíÇÍ+100
10621	ÊÚæíĞÉ ÇáÑíÇÍ+101
10622	ÊÚæíĞÉ ÇáÑíÇÍ+102
10623	ÊÚæíĞÉ ÇáÑíÇÍ+103
10624	ÊÚæíĞÉ ÇáÑíÇÍ+104
10625	ÊÚæíĞÉ ÇáÑíÇÍ+105
10626	ÊÚæíĞÉ ÇáÑíÇÍ+106
10627	ÊÚæíĞÉ ÇáÑíÇÍ+107
10628	ÊÚæíĞÉ ÇáÑíÇÍ+108
10629	ÊÚæíĞÉ ÇáÑíÇÍ+109
10630	ÊÚæíĞÉ ÇáÑíÇÍ+110
10631	ÊÚæíĞÉ ÇáÑíÇÍ+111
10632	ÊÚæíĞÉ ÇáÑíÇÍ+112
10633	ÊÚæíĞÉ ÇáÑíÇÍ+113
10634	ÊÚæíĞÉ ÇáÑíÇÍ+114
10635	ÊÚæíĞÉ ÇáÑíÇÍ+115
10636	ÊÚæíĞÉ ÇáÑíÇÍ+116
10637	ÊÚæíĞÉ ÇáÑíÇÍ+117
10638	ÊÚæíĞÉ ÇáÑíÇÍ+118
10639	ÊÚæíĞÉ ÇáÑíÇÍ+119
10640	ÊÚæíĞÉ ÇáÑíÇÍ+120
10641	ÊÚæíĞÉ ÇáÑíÇÍ+121
10642	ÊÚæíĞÉ ÇáÑíÇÍ+122
10643	ÊÚæíĞÉ ÇáÑíÇÍ+123
10644	ÊÚæíĞÉ ÇáÑíÇÍ+124
10645	ÊÚæíĞÉ ÇáÑíÇÍ+125
10646	ÊÚæíĞÉ ÇáÑíÇÍ+126
10647	ÊÚæíĞÉ ÇáÑíÇÍ+127
10648	ÊÚæíĞÉ ÇáÑíÇÍ+128
10649	ÊÚæíĞÉ ÇáÑíÇÍ+129
10650	ÊÚæíĞÉ ÇáÑíÇÍ+130
10651	ÊÚæíĞÉ ÇáÑíÇÍ+131
10652	ÊÚæíĞÉ ÇáÑíÇÍ+132
10653	ÊÚæíĞÉ ÇáÑíÇÍ+133
10654	ÊÚæíĞÉ ÇáÑíÇÍ+134
10655	ÊÚæíĞÉ ÇáÑíÇÍ+135
10656	ÊÚæíĞÉ ÇáÑíÇÍ+136
10657	ÊÚæíĞÉ ÇáÑíÇÍ+137
10658	ÊÚæíĞÉ ÇáÑíÇÍ+138
10659	ÊÚæíĞÉ ÇáÑíÇÍ+139
10660	ÊÚæíĞÉ ÇáÑíÇÍ+140
10661	ÊÚæíĞÉ ÇáÑíÇÍ+141
10662	ÊÚæíĞÉ ÇáÑíÇÍ+142
10663	ÊÚæíĞÉ ÇáÑíÇÍ+143
10664	ÊÚæíĞÉ ÇáÑíÇÍ+144
10665	ÊÚæíĞÉ ÇáÑíÇÍ+145
10666	ÊÚæíĞÉ ÇáÑíÇÍ+146
10667	ÊÚæíĞÉ ÇáÑíÇÍ+147
10668	ÊÚæíĞÉ ÇáÑíÇÍ+148
10669	ÊÚæíĞÉ ÇáÑíÇÍ+149
10670	ÊÚæíĞÉ ÇáÑíÇÍ+150
10671	ÊÚæíĞÉ ÇáÑíÇÍ+151
10672	ÊÚæíĞÉ ÇáÑíÇÍ+152
10673	ÊÚæíĞÉ ÇáÑíÇÍ+153
10674	ÊÚæíĞÉ ÇáÑíÇÍ+154
10675	ÊÚæíĞÉ ÇáÑíÇÍ+155
10676	ÊÚæíĞÉ ÇáÑíÇÍ+156
10677	ÊÚæíĞÉ ÇáÑíÇÍ+157
10678	ÊÚæíĞÉ ÇáÑíÇÍ+158
10679	ÊÚæíĞÉ ÇáÑíÇÍ+159
10680	ÊÚæíĞÉ ÇáÑíÇÍ+160
10681	ÊÚæíĞÉ ÇáÑíÇÍ+161
10682	ÊÚæíĞÉ ÇáÑíÇÍ+162
10683	ÊÚæíĞÉ ÇáÑíÇÍ+163
10684	ÊÚæíĞÉ ÇáÑíÇÍ+164
10685	ÊÚæíĞÉ ÇáÑíÇÍ+165
10686	ÊÚæíĞÉ ÇáÑíÇÍ+166
10687	ÊÚæíĞÉ ÇáÑíÇÍ+167
10688	ÊÚæíĞÉ ÇáÑíÇÍ+168
10689	ÊÚæíĞÉ ÇáÑíÇÍ+169
10690	ÊÚæíĞÉ ÇáÑíÇÍ+170
10691	ÊÚæíĞÉ ÇáÑíÇÍ+171
10692	ÊÚæíĞÉ ÇáÑíÇÍ+172
10693	ÊÚæíĞÉ ÇáÑíÇÍ+173
10694	ÊÚæíĞÉ ÇáÑíÇÍ+174
