VNUM	LOCALE_NAME
2684	ÓáØÚæä ãŞÑŞÚ ÒæÏíÇß
2685	ÚÖøÇÖ ÚãáÇŞ ÒæÏíÇß
2686	ÌÒÇÑ ÚãáÇŞ ÒæÏíÇß
2687	ÓÇÍÑ ÒæÏíÇß
2688	ÚãáÇŞíÇä ÒæÏíÇß
2689	ÌáÇÏ ÒæÏíÇß ÑåíÈ
2690	ÑÇãí ÒæÏíÇß ÑåíÈ
2691	Ûæá ãÚÇÑß ÒæÏíÇß
2692	ÓÇÍÑ ÒæÏíÇß ÑåíÈ
2700	ãÓÊĞÆÈ
2701	ÌäÏí ãÓÊĞÆÈ
2702	ŞÇÆÏ ãÓÊĞÆÈ
2703	ÓíÑÈíÑæÓ
2704	ÃİÚì ÓíÑÈíÑæÓ
2705	Êäíä ÓíÑÈíÑæÓ
2706	ŞäØæÑ
2707	ãÍÇÑÈ ŞäØæÑ
2708	ŞÇÆÏ ŞäØæÑ
2709	ãæáæÎ
2710	ãÍÇÑÈ ãæáæÎ
2711	ŞÇÆÏ ãæáæÎ
2712	ÌäÇÍ ÇáãæÊ
2713	ÌäÇÍ ÇáãæÊ ÇáãÑíÖ
2714	ÌäÇÍ ÇáãæÊ ÇáßÓæá
2715	ÒİíÑ
2716	ãÍÇÑÈ ÒİíÑ
2717	ŞÇÆÏ ÒİíÑ
2718	ÃæÑæß
2719	ãÍÇÑÈ ÃæÑæß
2720	ŞÇÆÏ ÃæÑæß
2721	ßÇÑäíİÇäÊ
2722	ãÍÇÑÈ ßÇÑäíİÇäÊ
2723	ŞÇÆÏ ßÇÑäíİÇäÊ
2724	ÅÓÈÑØí
2725	ÌäÏí ÅÓÈÑØí
2726	ŞÇÆÏ ÅÓÈÑØí
2727	ãÕÇÑÚ ÇáÚÙÇã
2728	ÌäÏí ãÕÇÑÚ ÇáÚÙÇã
2729	ŞÇÆÏ ãÕÇÑÚ ÇáÚÙÇã
2730	ÑÇãí ÓåÇã ÇáÌÚÑÇä
2731	ÌÚÑÇä ÚãáÇŞ
2732	ÌÚÑÇä ÚĞÑÇÁ
2733	ÑÇãí ÓåÇã ÍÏíÏí
2734	ãÍÇÑÈ ÍÏíÏí
2735	ŞÇÆÏ ÍÏíÏí
2736	áÇÌíÁ
2737	Damage_Trap
2750	ÖÇÈØ ÊÓí
2751	ÍÇÑÓ ÊÓí
2752	ŞÇÆÏ ÊÓí
2760	ÖÇÈØ ÊÔÇæ
2761	ÍÇÑÓ ÊÔÇæ
2762	ŞÇÆÏ ÊÔÇæ
2770	ÖÇÈØ ííä
2771	ÍÇÑÓ ííä
2772	ŞÇÆÏ ííä
2780	ÖÇÈØ ãÇæ
2781	ÍÇÑÓ ãÇæ
2782	ŞÇÆÏ ãÇæ
2790	ÖÇÈØ ÊÔä
2791	ÍÇÑÓ ÊÔä
2792	ŞÇÆÏ ÊÔä
2800	ÖÇÈØ Óí
2801	ÍÇÑÓ Óí
2802	ŞÇÆÏ Óí
2810	ÖÇÈØ ææ
2811	ÍÇÑÓ ææ
2812	ŞÇÆÏ ææ
2820	ÖÇÈØ æí
2821	ÍÇÑÓ æí
2822	ŞÇÆÏ æí
2830	ÖÇÈØ Ôíä
2831	ÍÇÑÓ Ôíä
2832	ŞÇÆÏ Ôíä
2840	ÖÇÈØ íæ
2841	ÍÇÑÓ íæ
2842	ŞÇÆÏ íæ
2850	ÖÇÈØ Òæ
2851	ÍÇÑÓ Òæ
2852	ŞÇÆÏ Òæ
2860	ÖÇÈØ åÇí
2861	ÍÇÑÓ åÇí
2862	ŞÇÆÏ åÇí
2900	ãÇÊíä ÇáİÃÑ
2901	ãÇÊíä ÇáËæÑ
2902	ãÇÊíä ÇáäãÑ
2903	ãÇÊíä ÇáÊäíä
2904	ãÇÊíä ÇáËÚÈÇä
2905	ãÇÊíä ÇáÍÕÇä
2906	ãÇÊíä ÇáãÇÚÒ
2907	ãÇÊíä ÇáŞÑÏ
2908	ãÇÊíä ÇáßáÈ
3001	ãŞÇÊá ÇáÛäíÒ
3002	ÑÇãí ÇáÛäíÒ
3003	ãÏÇİÚ ÇáÛäíÒ
3004	ÓÇÍÑ ÇáÛäíÒ
3005	ÌäÑÇá ÇáÛäíÒ
3090	áæÑÏ ÇáÛäíÒ
3091	ÍÇÑÓ ÇáÛäíÒ ÇáÓÇãí
3101	ÖÇÑÈ ÃÚæÑ
3102	ÌäÏí ÇáÓíßáæÈä
3103	ÓÇÍÑ ÇáÓíßáæÈä
3104	ÌáÇøÏ ÇáÓíßáæÈä
3105	ÇáÌäÑÇá ÃæÊíÓ
3190	ÃÑÌíÓ
3191	ÈøæáíİíãæÓ
3201	ãÍÇÑÈ ÇáãäÊíŞæÑ
3202	ÌäÏí ÇáãäÊíŞæÑ
3203	ÓÇÍÑ ÇáãäÊíŞæÑ
3204	ÌáÇÏ ÇáãäÊíŞæÑ
3205	ÇáÍäÑÇá ŞæÑ
3290	ÑÇßÔÇÓÇ
3291	ãÇÑÊíÇßÓæÇÑ
3301	ãŞÇÊá ÇááíãæÑä
3302	ÌäÏí ÇááíãæÑä
3303	ÓÇÍÑ ÇááíãæÑä
3304	ÌáÇÏ ÇááíãæÑä
3305	ÌäÑÇá ÇááíãæÑä
3390	ÃãíÑ ÇááíãæÑä
3391	ÇáÍÑÓ ÇáÔÎÕí ÇááíãæÑí
3401	ãæÑÇí ÊÑíÊæäíÉ
3402	ÇáÌäÏí ÇáŞÑÔ
3403	ÓÇÍÑ ÊÑíÊæäí
3404	ÕíÇÏ ÊÑíÊæäí
3405	ÓíøÇİ ÊíÊÑæäí
3490	ÇáÌäÑÇá ßÇÈøÇ
3491	ÊÑíÊæä
3501	ãÍÇÑÈÉ ÇááÕ ÇáÃÍãÑ
3502	ÓİÇÍ ÇááÕ ÇáÃÍãÑ
3503	ÓÇÍÑ ÇááÕ ÇáÃÍãÑ
3504	ÌáÇÏ ÇááÕ ÇáÃÍãÑ
3505	ÇáÌäÑÇá ÇáÃÓæÏ
3551	ãÍÇÑÈÉ áÕ ÃÍãÑ ÏãæíÉ
3552	ÓİÇÍ áÕ ÃÍãÑ Ïãæí
3553	ÓÇÍÑ áÕ ÃÍãÑ Ïãæí
3554	ÌáÇÏ áÕ ÃÍãÑ Ïãæí
3555	ÇáÌäÑÇá ÇáÃÈíÖ
3590	æÌå ÚÙãí
3591	ÇáÒÚíã ÇáÃÍãÑ
3595	æÌå ÚÙãí Ïãæí
3596	ÒÚíã ÃÍãÑ Ïãæí
3601	ãÍÇÑÈ ÇáÓáØÚæä
3602	ÇáÑÇãí ÇáÚŞÑÈ
3603	ÌäÏí ÇáÑøæÈíÇä
3604	äÇÓß ÔíØÇäí
3605	ÓáØÚæä ãŞæŞÚ
3690	ÇáÌäÑÇá ßóÑßóäÏ
3691	ãáß ÇáÓáÇØíÚ
3701	ÚÖøÇÖ ÚãáÇŞ
3702	ÓİøÇÍ ÚãáÇŞ
3703	ÓÇÍÑ ÚãáÇŞ
3704	ÚãáÇŞíÇä
3705	ÇáßÇÈÊä ÎõØÇİ
3790	ÛÑÛÇãíá
3791	Çáãáß ææÈøÇ
3801	ÛæÌáÇøÏ
3802	Ûæá ÑÇãí
3803	Ûæá ãõÚÇÑß
3804	Ûæá ÓÇÍÑ ÑåíÈ
3805	ÇáÌäÑÇá ÛæáÇä
3890	ÇáßÇÈÊä ÔÑæß
3891	ÇáÛæá ÇáßÈíÑ
3901	ÇáÑÌá ÇáÕİÕÇİ
3902	ÇáãÇÑÏ
3903	ÓßæãÇä
3904	ÇáßÇÈÊä ÎõØÇİ
3905	ãæ-Ôæ
3906	íÇå-ßí
3907	ãæÛæ
3908	ßÇÑäíİßÓ
3909	ÇáÌäÑÇá ÃáÈæÓ
3910	ÚÙÇãí
3911	ÈÇßæãæÑ
3912	ÔÌßÇãæÑ
3913	ÔÑßÇãæÑ
3949	ÈæøÇÈÉ: ÇáŞÇÑÉ ÇáÌÏíÏÉ
3950	ßÇÈÇ
3951	ßÇÈÇ ÇáÈÍíÑÉ
3952	ßÇÈÇ ÇáãíÇå ÇáÚãíŞÉ
3953	ÒÚíã ßÇÈÇ
3954	ÌäÏí ãæÑÇí
3955	ãæÑÇí ÇáãíÇå ÇáÚãíŞÉ
3956	ãáßÉ ÇáÕİÇÑÇÊ
3957	İÑÎ åíÏÑÇ
3958	İÑÎ åíÏÑÇ
3959	İÑÎ åíÏÑÇ
3960	åíÏÑÇ
3961	åíÏÑÇ
3962	åíÏÑÇ
3963	åíÏÑÇ
3964	åíÏÑÇ
3965	ßäÒ åíÏÑÇ
3970	
3971	ßÑíÓÊÇá ÇáÑíÇÍ ÇáÔãÇáíÉ
3972	ÃÚãÇŞ_ÇáÑíÇÍ 415 136
3973	ÃÚãÇŞ_ÇáÑíÇÍ 94 139
3974	
3980	ÚäÕÑ ÇáäÇÑ
3981	ÚäÕÑ ÇáÌáíÏ
3982	ÚäÕÑ ÇáÈÑŞ
3983	ÚäÕÑ ÇáÑíÇÍ
3984	ÚäÕÑ ÇáÃÑÖ
3985	ÚäÕÑ ÇáÙáÇã
3986	ÔÈÍ ÇáäÇÑ
3987	ÔÈÍ ÇáÌáíÏ
3988	ÔÈÍ ÇáÈÑŞ
3989	ÔÈÍ ÇáÑíÇÍ
3990	ÔÈÍ ÇáÃÑÖ
3991	ÔÈÍ ÇáÙáÇã
3992	ÍÇßã ÇáäÇÑ
3993	ÍÇßã ÇáÌáíÏ
3994	ÍÇßã ÇáÑÚÏ
3995	ÍÇßã ÇáÚÇÕİÉ
3996	ÍÇßã ÇáÃÑÖ
3997	ÍÇßã Çááíá
3998	ÚÇáã ÇáÚäÇÕÑ
3999	ÇáÎÑæÌ
4000	ãÇÊíä ÇáäÇÑ
4001	ãÇÊíä ÇáÌáíÏ
4002	ãÇÊíä ÇáÈÑŞ
4003	ãÇÊíä ÇáÑíÇÍ
4004	ãÇÊíä ÇáÃÑÖ
4005	ãÇÊíä Çááíá
4006	ÍÑÇÓ ÇáÚäÇÕÑ
4019	ÕÇáÉ ÏÎæá ÈÑÌ ÇáÌÍíã
4020	ÈÑÌ ÌÍíã ÓæäÛ ãÇåí
4021	ÎÊã ÈÑÌ ÇáÌÍíã
4022	ÈæÇÈÉ_ãÚÈÏ_ÇáÃİÇÚí
4023	ÊÛííÑ ÇáãÓÊæì
4024	ÑÃÓ ÇáÃİÚì
4025	ÑÃÓ ÇáÃİÚì
4026	ÑÃÓ ÇáÃİÚì
4027	ÑÃÓ ÇáÃİÚì
4030	ÈíÖÉ ÇáÊäíä ÇáÃÈíÖ
4031	ãÚÈÏ ÇáÃáÛÇÒ
4032	ãÚÈÏ ÇáÃáÛÇÒ ÇáãåÌæÑ
4033	ãÚÈÏ ÃáÛÇÒ ãåÌæÑ (ÇäÔÇÁ)
4034	ãÚÈÏ ÃáÛÇÒ ãåÌæÑ (ÊßÑÇÑ)
4035	ÈæÇÈÉ ÇáÃáÛÇÒ
4101	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ÊÓí
4102	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ÊÔÇæ
4103	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ííä
4104	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ãÇæ
4105	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ÊÔä
4106	ÍÇÑÓ äåÇíÉ ÇáÚÇáã Óí
4107	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ææ
4108	ÍÇÑÓ äåÇíÉ ÇáÚÇáã æí
4109	ÍÇÑÓ äåÇíÉ ÇáÚÇáã Ôíä
4110	ÍÇÑÓ äåÇíÉ ÇáÚÇáã íæ
4111	ÍÇÑÓ äåÇíÉ ÇáÚÇáã Òæ
4112	ÍÇÑÓ äåÇíÉ ÇáÚÇáã åÇí
4121	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ÊÓí
4122	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ÊÔÇæ
4123	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ííä
4124	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ãÇæ
4125	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ÊÔä
4126	ÍÇÑÓ äåÇíÉ ÇáÚÇáã Óí
4127	ÍÇÑÓ äåÇíÉ ÇáÚÇáã ææ
4128	ÍÇÑÓ äåÇíÉ ÇáÚÇáã æí
4129	ÍÇÑÓ äåÇíÉ ÇáÚÇáã Ôíä
4130	ÍÇÑÓ äåÇíÉ ÇáÚÇáã íæ
4131	ÍÇÑÓ äåÇíÉ ÇáÚÇáã Òæ
4132	ÍÇÑÓ äåÇíÉ ÇáÚÇáã åÇí
4141	ãÇÊíä ÇáÚĞÇÈ
4142	ãÇÊíä ÇáäåÇíÉ
4143	ãÇÊíä ÇááÚäÉ
4144	ãÇÊíä äåÇíÉ ÇáÚÇáã
4145	åíäßæÌ äåÇíÉ ÇáÚÇáã
4146	åíäßæÌ äåÇíÉ ÇáÚÇáã ÛÇãÖ
4147	ßÇÈÇ äåÇíÉ ÇáÚÇáã
4148	ßÇÈÇ äåÇíÉ ÇáÚÇáã ÛÇãÖ
4149	ÊÔæäÌ äåÇíÉ ÇáÚÇáã
4150	ÊÔæäÌ äåÇíÉ ÇáÚÇáã ÛÇãÖ
4151	ãíÌíÑ äåÇíÉ ÇáÚÇáã
4152	ãíÌíÑ äåÇíÉ ÇáÚÇáã ÛÇãÖ
4153	ÃÒãæÏíæÓ
4154	ÍÇÑÓ ÇáÃÑÖ
4155	ÍÇÑÓ ÇáÃÑÖ
4156	ÍÇÑÓ ÇáÙáÇã
4157	ÍÇÑÓ ÇáÑÚÏ
4158	ÍÇÑÓ ÇáÓãÇÁ
4159	ãŞÇÊá ÇáÅÏÇäÉ
4160	ÓÇÍÑ ÇáÅÏÇäÉ
4161	ÍÇÑÓ ÇáãæÊ
4162	ÍÇÑÓ ÇáÅäÌÇÒ
4200	İ.Ò: ãÍÇÑÈ ÓíÊÇæ
4201	İ.Ò: ÕíøÇÏ ÓíÊÇæ
4202	İ.Ò: ÚÑøÇİÉ ÓíÊÇæ
4203	İ.Ò: ÌäÏí ÓíÊÇæ
4204	İ.Ò:ÑÇãí ÇáÓåÇã-ÓíÊÇæ
4205	İ.Ò: ÇáŞÇÆÏÉ ÓíÊÇæ
4206	İ.Ò: ŞÇÆÏ ÃÚáì-ÓíÊÇæ
4207	İ.Ò: ÇáÒÚíã íæäÛÇä
4208	İ.Ò: ÇáÒÚíã íæäÛÇä
4209	İ.Ò: ÇáÌäÑÇá íæäÛÇä
4210	İ.Ò: ÇáÌäÑÇá íæäÛÇä
4220	İ.Ò: ÔÈÍ ÌãÑ ÇááåÈ
4221	İ.Ò: äãÑ ÌãÑ ÇááåÈ
4222	İ.Ò: ÌãÑ ÇááåÈ
4223	İ.Ò: ãÍÇÑÈ ÌãÑ ÇááåÈ
4224	İ.Ò: ãáß ÌãÑ ÇáäøÇÑ
4225	İ.Ò: äãÑ ÌãÑ ÇááåÈ
4226	İ.Ò: ÇÈæ áÍíÉ ÌãÑ ÇááåÈ
4227	İ.Ò: ÌäÑÇá ÌãÑ ÇááåÈ
4228	İ.Ò: ÃãíÑ ÌãÑ ÇááåÈ
4229	İ.Ò: äÇÑãÑ
4240	İ.Ò: ÈáøæÑ ÇáÕŞíÚ
4241	İ.Ò: ÍÔÑÉ ÇáÕøŞíÚ
4242	İ.Ò: ÑÌá ÇáÕøŞíÚ
4243	İ.Ò: íÊí ÇáÕøŞíÚ
4244	İ.Ò: ÛäíÒ ÇáÕøŞíÚ
4245	İ.Ò: ŞÒã ÇáÕøŞíÚ
4246	İ.Ò: áÍíÉ ÇáÕøŞíÚ
4247	İ.Ò: ÌäÑÇá ÇáÕøŞíÚ
4248	İ.Ò: ÃãíÑ ÇáÕøŞíÚ
4249	İ.Ò: íÊí ÇáÍãã
4260	İ.Ò: ãŞÇÊá ÇáÅäÊÇí
4261	İ.Ò: ãÍÇÑÈ ÇáÅäÊÇí
4262	İ.Ò: ßÇåä ÇáÅäÊÇí
4263	İ.Ò: ãÚÇáÌ ÇáÅäÊÇí
4264	İ.Ò: ãÏãÑ ÅäÊÇí Şæí
4265	İ.Ò: ÍÇßã ÇáÅäÊÇí
4266	İ.Ò: ãÚÇáÌ ÇáÂÔÇæ
4267	İ.Ò: ãŞÇÊá ÇáÅäÊÇí
4268	İ.Ò: ãÍÇÑÈ ÇáÅäÊÇí
4269	İ.Ò: ßÇåä ÇáÅäÊÇí
4270	İ.Ò: ãÚÇáÌ ÇáÅäÊÇí
4271	İ.Ò: ãÏãÑ ÅäÊÇí Şæí
4272	İ.Ò: ÈÇÛÌÇäãæ
4273	İ.Ò: ÌäÏí ÂÔÇæ
4274	İ.Ò: ÓÇÍÑ ÇáÂÔÇæ
4275	İ.Ò: ÌáÇÏ ÇáÂÔÇæ
4276	İ.Ò: ÌäÑÇá ÇáÂÔÇæ
4280	Ç.Í: ãÍÇÑÈ ÓíÊÇæ
4281	Ç.Í: ÕíøÇÏ ÓíÊÇæ
4282	Ç.Í: ÚÑøÇİÉ ÓíÊÇæ
4283	Ç.Í: ÌäÏí ÓíÊÇæ
4284	Ç.Í:ÑÇãí ÇáÓåÇã-ÓíÊÇæ
4285	Ç.Í: ÇáŞÇÆÏÉ ÓíÊÇæ
4286	Ç.Í: ŞÇÆÏ ÃÚáì-ÓíÊÇæ
4287	Ç.Í: ÇáÒÚíã íæäÛÇä
4288	Ç.Í: ÇáÒÚíã íæäÛÇä
4289	Ç.Í: ÇáÌäÑÇá íæäÛÇä
4290	Ç.Í: ÇáÌäÑÇá íæäÛÇä
4300	Ç.Í: ÔÈÍ ÌãÑ ÇááåÈ
4301	Ç.Í: äãÑ ÌãÑ ÇááåÈ
4302	Ç.Í: ÌãÑ ÇááåÈ
4303	Ç.Í: ãÍÇÑÈ ÌãÑ ÇááåÈ
4304	Ç.Í: ãáß ÌãÑ ÇáäøÇÑ
4305	Ç.Í: äãÑ ÌãÑ ÇááåÈ
4306	Ç.Í: ÇÈæ áÍíÉ ÌãÑ ÇááåÈ
4307	Ç.Í: ÌäÑÇá ÌãÑ ÇááåÈ
4308	Ç.Í: ÃãíÑ ÌãÑ ÇááåÈ
4309	Ç.Í: äÇÑãÑ
4320	Ç.Í: ÈáøæÑ ÇáÕŞíÚ
4321	Ç.Í: ÍÔÑÉ ÇáÕøŞíÚ
4322	Ç.Í: ÑÌá ÇáÕøŞíÚ
4323	Ç.Í: íÊí ÇáÕøŞíÚ
4324	Ç.Í: ÛäíÒ ÇáÕøŞíÚ
4325	Ç.Í: ŞÒã ÇáÕøŞíÚ
4326	Ç.Í: áÍíÉ ÇáÕøŞíÚ
4327	Ç.Í: ÌäÑÇá ÇáÕøŞíÚ
4328	Ç.Í: ÃãíÑ ÇáÕøŞíÚ
4329	Ç.Í: íÊí ÇáÍãã
4340	Ç.Í: ãŞÇÊá ÇáÅäÊÇí
4341	Ç.Í: ãÍÇÑÈ ÇáÅäÊÇí
4342	Ç.Í:: ßÇåä ÇáÅäÊÇí
4343	Ç.Í: ãÚÇáÌ ÇáÅäÊÇí
4344	Ç.Í: ãÏãÑ ÅäÊÇí Şæí
4345	Ç.Í: ÍÇßã ÇáÅäÊÇí
4346	Ç.Í: ãÚÇáÌ ÇáÂÔÇæ
4347	Ç.Í: ãŞÇÊá ÇáÅäÊÇí
4348	Ç.Í: ãÍÇÑÈ ÇáÅäÊÇí
4349	Ç.Í:: ßÇåä ÇáÅäÊÇí
4350	Ç.Í: ãÚÇáÌ ÇáÅäÊÇí
4351	Ç.Í: ãÏãÑ ÅäÊÇí Şæí
4352	Ç.Í: ÈÇÛÌÇäãæ
4353	Ç.Í: ÌäÏí ÇáÂÔÇæ
4354	Ç.Í: ÓÇÍÑ ÇáÂÔÇæ
4355	Ç.Í: ÌáÇÏ ÇáÂÔÇæ
4356	Ç.Í: ÌäÑÇá ÇáÂÔÇæ
4400	İ.Ò: ÈíÑÇä-ÓíÊÇæ
4401	İ.Ò: ÑÇÒÇÏæÑ
4402	İ.Ò ÇáäãíÑ
4403	İ.Ò: ÌÇÊæä ÊíÑã
4410	Ç.Í: ÈíÑÇä-ÓíÊÇæ
4411	Ç.Í: ÑÇÒÇÏæÑ
4412	Ç.Í: ÇáäãíÑ
4413	Ç.Í: ÌÇÊæä ÊíÑã
4420	Ú: ãŞÇÊá ÇáÅäÊÇí
4421	Ú: ãÍÇÑÈ ÇáÅäÊÇí
4422	Ú: ßÇåä ÇáÅäÊÇí
4423	Ú: ãÚÇáÌ ÇáÅäÊÇí
4424	Ú: ãÏãÑ ÅäÊÇí Şæí
4429	Ú: ÈÇÛÌÇäãæ
4430	Ú: ÑÇãí ÇáÛäíÒ
4431	Ú: ÌäÏí ÇáÓíßáæÈä
4432	Ú: ÓÇÍÑ ÇáÓíßáæÈä
4433	Ú: ÌáÇøÏ ÇáÓíßáæÈä
4434	Ú: ÇáÌäÑÇá ÃæÊíÓ
4439	Ú: ÈøæáíİíãæÓ
4440	Ú: ŞäÇÕ ÇáÌÍíã
4441	Ú: ÑÇãí ÑãÇÍ ÇáÌÍíã
4442	Ú: ßÇåä ÇáÌÍíã
4443	Ú: ÑÇÆÏ ÇáÌÍíã
4444	Ú: ÌäÑÇá ÇáÌÍíã
4449	Ú: İÑÚÇÆíá
4450	Ú: ÌäÏí ÖİÏÚ ÔÌÑÉ ßÈíÑ
4451	Ú: ŞÇÆÏ ÖİÏÚ ÇáÔÌÑ
4452	Ú: ÈÚÈÚ
4453	Ú: ÔÈÍ ÇáäãÑ ÇáÃÕİÑ
4454	Ú: ÌäÑÇá ÖİÏÚ ÇáËæÑ
4459	Ú: ÔÈÍ ÇáäãÑ ÇáÃÕİÑ
4460	Ú: ÔÈÍ ÌãÑ ÇááåÈ
4461	Ú: äãÑ ÌãÑ ÇááåÈ
4462	Ú: ÌãÑ ÇááåÈ
4463	Ú: ãÍÇÑÈ ÌãÑ ÇááåÈ
4464	Ú: ÈáæÑ ÇáÍãã
4469	Ú: ÅÏÇá ÍÇÑÓ ÇáÊäíä
4470	Ú: ÛæÌáÇøÏ
4471	Ú: Ûæá ÑÇãí
4472	Ú: Ûæá ãõÚÇÑß
4473	Ú: Ûæá ÓÇÍÑ ÑåíÈ
4474	Ú: ÇáÌäÑÇá ÛæáÇä
4479	Ú: ÇáÛæá ÇáßÈíÑ
4500	ãÇÊíä ÇáÃáÛÇÒ
4501	ãÍÇÑÈ
4502	ÓæÑÇ
4503	äíäÌÇ
4504	ÔÇãÇä
4505	áíßÇäÑ
4506	ŞÇÆÏ ÇáÃáÛÇÒ
4601	ÑÇãí ÇáÑÇÈØÉ
4602	ÓÇÍÑ ÇáÑÇÈØÉ
4603	ãÍÇÑÈ ÇáÑÇÈØÉ
4690	ÓíÏ ÇáãÚÇÑß
5001	ÊÇäÇßÇ ÇáŞÑÕÇä
5002	åÇ-Êí
5003	ŞÑÏ
5004	ÊÇäÇßÇ ÇáŞÑÕÇä
5101	ÌäÏí ŞÑÏ ÖÚíİ
5102	ÑÇãí ŞÑÏ ÖÚíİ
5103	ãÍÇÑÈ ŞÑÏ ÖÚíİ
5104	ÌäÑÇá  ŞÑÏ ÖÚíİ
5111	ÌäÏí ŞÑÏ
5112	ÑÇãí ŞÑÏ
5113	ãÍÇÑÈ ŞÑÏ
5114	ÌäÑÇá  ŞÑÏ
5115	ŞÑÏ ÍÌÑí
5116	ŞÇÆÏ ŞÑÏ
5121	ÌäÏí ŞÑÏ Şæí
5122	ÑÇãí ŞÑÏ Şæí
5123	ãŞÇÊá ŞÑÏ Şæí
5124	ÌäÑÇá  ŞÑÏ Şæí
5125	ŞÑÏ ÍÌÑí Şæí
5126	ŞÑÏ ĞåÈí Şæí
5127	ŞÇÆÏ ŞÑÏ Şæí
5131	ÌäÏí  ŞÑÏ ÕÛíÑ Ğßí
5132	ÑÇãí ŞÑÏ ÕÛíÑ Ğßí
5133	ãÍÇÑÈ ŞÑÏ ÕÛíÑ Ğßí
5134	ÌäÑÇá ŞÑÏ ÕÛíÑ Şæí
5141	ÌäÏí ŞÑÏ Ğßí
5142	ŞÑÏ ÑÇãí Ğßí
5143	ŞÑÏ ãÍÇÑÈ Ğßí
5144	ÌäÑÇá ŞÑÏ Ğßí
5145	ŞÑÏ ÍÌÑí Ğßí
5146	ŞÇÆÏ ŞÑÏ Ğßí
5151	ÌäÏí ŞÑÏ ÔÑíÑ
5152	ÑÇãí ŞÑÏ ÔÑíÑ
5153	ãÍÇÑÈ ŞÑÏ ÔÑíÑ
5154	ÌäÑÇá  ŞÑÏ ÔÑíÑ
5155	ŞÑÏ ÍÌÑí ÔÑíÑ
5156	ŞÑÏ ĞåÈí ÔÑíÑ
5157	ŞÇÆÏ ŞÑÏ ÔÑíÑ
5161	ŞÑÏ ÕÎÑí
5162	ŞÑÏ ÈÔÑí
5163	ÒÚíã ÇáŞÑÏÉ
5201	ßáÈ ÈÑí
5202	ÎäÒíÑ ÈÑí
5203	ÎäÒíÑ ÈÑí ÃÍãÑ
5204	ÏÈ
5205	ÏÈ Èäí
5206	ÏÈ ÃÓæÏ
5207	ÏÈ Èäí ÌÇÆÚ
5208	äãÑ
5209	äãÑ ÃÈíÖ
6001	ÔÈÍ ÌãÑ ÇááåÈ
6002	äãÑ ÌãÑ ÇááåÈ
6003	ÌãÑ ÇááåÈ
6004	ãÍÇÑÈ ÌãÑ ÇááåÈ
6005	ãáß ÌãÑ ÇáäøÇÑ
6006	äãÑ ÌãÑ ÇááåÈ
6007	ÇÈæ áÍíÉ ÌãÑ ÇááåÈ
6008	ÌäÑÇá ÌãÑ ÇááåÈ
6009	ÃãíÑ ÌãÑ ÇááåÈ
6051	äÇÑãÑ
6091	ÑÇÒÇÏæÑ
6101	ÈáøæÑ ÇáÕŞíÚ
6102	ÍÔÑÉ ÇáÕøŞíÚ
6103	ÑÌá ÇáÕøŞíÚ
6104	íÊí ÇáÕøŞíÚ
6105	ÛäíÒ ÇáÕøŞíÚ
6106	ŞÒã ÇáÕøŞíÚ
6107	áÍíÉ ÇáÕøŞíÚ
6108	ÌäÑÇá ÇáÕøŞíÚ
6109	ÃãíÑ ÇáÕøŞíÚ
6110	íÊí ÇáÍãã
6111	ÛäíÒ ÇáÍãã
6112	ÍÔÑÉ ÇáÍãã
6113	ÑÌá ÇáÕåÇÑÉ
6114	ÈáæÑ ÇáÍãã
6115	İÇíİÑä ÇáÍãã
6116	ÅÏÇá ÍÇÑÓ ÇáÊäíä
6117	ÓİøÇÍí ÅÏÇá
6118	ÊãËÇá ÇáÊäíä
6151	ÓõÒíúá
6191	ÇáäãíÑ
6192	ÌÇÊæä ÊíÑã
6193	ãíáí ãáßÉ ÇáÊäÇäíä
6201	íÊí ÇáÍãã
6202	ÛäíÒ ÇáÍãã
6203	ÍÔÑÉ ÇáÍãã
6204	ÑÌá ÇáÕåÇÑÉ
6205	ÈáæÑ ÇáÍãã
6206	İÇíİÑä ÇáÍãã
6207	ÅÏÇá ÍÇÑÓ ÇáÊäíä
6209	ÊãËÇá ÇáÊäíä
6301	ãŞÇÊá ÇáÂÔÇæ
6302	ÌäÏí ÇáÂÔÇæ
6303	ÓÇÍÑ ÇáÂÔÇæ
6304	ÌáÇÏ ÇáÂÔÇæ
6305	ÌäÑÇá ÇáÂÔÇæ
6306	ãŞÇÊá ÂÔÇæ Şæí
6307	ÌäÏí ÂÔÇæ Şæí
6308	ÓÇÍÑ ÂÔÇæ Şæí
6309	ÌáÇÏ ÂÔÇæ Şæí
6310	ÌäÑÇá ÂÔÇæ Şæí
6391	ÃãíÑ ÇáÂÔÇæ
6392	ÍÑÓ ÇáÂÔÇæ
